NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
65	2.762	112.804	1.316	69.824	1.066	0.655	40000.0
66	2.402	98.16	1.184	61.647	0.921	0.709	80000.0
67	2.438	101.813	1.192	62.97	1.058	0.678	40000.0
68	2.74	110.685	1.257	67.299	1.16	0.64	60000.0
69	2.462	99.792	1.177	63.966	0.944	0.686	80000.0
70	2.703	111.994	1.212	68.959	1.185	0.607	80000.0
71	2.442	92.776	1.099	58.231	0.879	0.714	40000.0
72	2.546	105.698	1.194	65.78	1.008	0.668	60000.0
73	2.534	100.065	1.203	63.864	0.931	0.7	60000.0
74	3.021	117.892	1.492	73.069	1.172	0.607	60000.0
75	2.422	109.55	1.203	66.796	1.074	0.658	40000.0
76	2.207	93.359	1.09	58.156	0.897	0.711	40000.0
77	2.383	101.51	1.135	62.576	0.986	0.7	80000.0
78	2.771	117.099	1.316	71.935	1.138	0.626	40000.0
79	2.547	114.756	1.263	70.943	1.101	0.635	40000.0
80	2.83	110.051	1.334	69.321	0.981	0.664	60000.0
81	2.894	109.231	1.357	68.37	1.081	0.65	60000.0
82	2.545	104.854	1.202	64.708	0.979	0.682	40000.0
83	3.021	121.992	1.402	73.081	1.196	0.589	80000.0
84	2.644	107.536	1.295	67.547	1.065	0.651	60000.0
85	2.477	108.147	1.183	66.458	1.059	0.666	60000.0
86	2.494	108.188	1.251	67.495	1.055	0.646	60000.0
87	2.212	97.993	1.093	61.524	0.89	0.721	40000.0
88	2.596	112.08	1.298	68.767	1.105	0.64	40000.0
89	2.638	107.649	1.298	66.542	1.032	0.654	40000.0
90	2.394	99.512	1.149	63.278	0.902	0.705	40000.0
91	2.624	111.118	1.204	68.49	1.07	0.645	0.0
92	2.606	108.078	1.275	66.803	1.059	0.653	40000.0
93	2.509	99.378	1.225	62.438	0.975	0.682	40000.0
94	2.996	119.516	1.457	73.69	1.17	0.604	40000.0
95	2.841	107.496	1.29	65.172	1.124	0.669	40000.0
96	2.486	96.836	1.111	59.459	1.039	0.692	0.0
97	2.728	103.799	1.29	65.024	1.012	0.661	40000.0
98	2.459	98.862	1.199	62.017	0.913	0.707	0.0
99	2.837	111.132	1.38	68.623	1.085	0.651	80000.0
100	2.271	95.448	1.103	58.763	0.917	0.731	40000.0
101	2.795	116.67	1.337	71.737	1.203	0.605	0.0
102	2.44	102.411	1.165	63.026	0.934	0.714	0.0
103	2.74	102.662	1.347	64.632	0.998	0.686	60000.0
104	2.278	108.508	1.144	65.924	1.029	0.652	60000.0
105	2.689	108.32	1.282	67.132	1.045	0.666	80000.0
106	2.523	110.637	1.182	67.31	1.14	0.638	60000.0
107	2.663	107.93	1.331	67.528	1.024	0.66	80000.0
108	2.734	114.501	1.298	70.446	1.149	0.642	60000.0
109	2.598	116.512	1.26	69.728	1.133	0.635	0.0
110	3.143	115.94	1.464	71.465	1.143	0.638	40000.0
111	2.525	102.74	1.174	64.195	1.017	0.674	0.0
112	2.689	111.555	1.274	68.668	1.118	0.663	60000.0
113	2.905	112.906	1.354	71.272	1.108	0.631	40000.0
114	2.266	100.481	1.103	63.294	1.0	0.667	80000.0
115	2.756	107.255	1.299	67.974	1.096	0.646	60000.0
116	2.735	111.966	1.324	68.547	1.047	0.664	80000.0
117	2.757	110.812	1.307	67.899	1.085	0.654	80000.0
118	2.474	102.196	1.257	65.1	0.908	0.711	60000.0
119	2.67	112.918	1.29	68.908	1.087	0.632	60000.0
120	2.508	102.444	1.217	62.951	1.039	0.704	40000.0
121	2.622	106.946	1.26	66.31	1.051	0.653	60000.0
122	2.504	102.793	1.185	65.508	0.962	0.682	40000.0
123	2.671	110.895	1.261	67.513	1.076	0.645	60000.0
124	2.554	106.0	1.195	66.659	1.039	0.663	0.0
125	2.504	103.558	1.231	65.054	1.022	0.676	60000.0
126	2.735	108.435	1.32	66.695	1.106	0.644	60000.0
127	2.769	104.168	1.224	63.045	1.111	0.656	40000.0
128	2.75	108.027	1.316	67.874	1.046	0.656	40000.0
129	2.43	100.102	1.151	61.591	0.948	0.698	40000.0
130	2.418	101.569	1.131	63.409	0.957	0.674	60000.0
131	2.915	121.816	1.349	74.219	1.206	0.58	40000.0
132	3.054	119.359	1.345	71.475	1.281	0.595	60000.0
133	2.363	105.52	1.159	65.306	1.091	0.645	60000.0
134	2.428	101.626	1.145	62.609	0.956	0.701	60000.0
135	2.769	110.667	1.275	68.319	1.214	0.647	80000.0
136	2.409	104.986	1.203	66.167	1.006	0.682	60000.0
137	2.879	115.499	1.343	70.895	1.186	0.608	60000.0
138	2.643	104.766	1.244	64.167	1.046	0.662	0.0
139	2.886	116.718	1.396	72.25	1.095	0.622	60000.0
140	2.783	113.079	1.334	70.249	1.066	0.659	40000.0
141	2.53	103.089	1.194	65.621	1.016	0.675	0.0
142	2.768	113.685	1.253	68.435	1.242	0.611	40000.0
143	2.682	108.462	1.265	68.157	1.055	0.651	0.0
144	2.484	108.129	1.18	66.026	0.987	0.685	40000.0
145	2.801	114.216	1.319	68.453	1.102	0.657	40000.0
146	2.66	107.026	1.259	66.507	1.025	0.662	0.0
147	2.607	101.323	1.145	63.359	1.0	0.68	0.0
148	2.86	105.865	1.257	64.757	1.01	0.685	60000.0
149	2.684	115.812	1.298	70.165	1.182	0.608	60000.0
150	2.63	110.656	1.252	69.102	1.053	0.644	40000.0
151	2.719	108.402	1.34	69.43	1.021	0.641	60000.0
152	2.393	98.446	1.167	62.178	0.984	0.691	0.0
153	3.167	115.483	1.406	69.011	1.176	0.648	40000.0
154	2.445	95.569	1.114	59.881	0.888	0.721	80000.0
155	2.825	115.763	1.374	71.232	1.152	0.621	40000.0
156	2.518	104.634	1.286	65.457	0.968	0.673	40000.0
157	2.626	106.532	1.215	67.107	1.052	0.669	40000.0
158	2.677	113.359	1.287	67.807	1.125	0.651	40000.0
159	2.905	119.509	1.389	72.726	1.141	0.616	40000.0
160	2.476	105.623	1.175	65.227	1.069	0.671	0.0
161	2.627	109.149	1.234	67.051	1.123	0.647	80000.0
162	2.168	101.401	1.097	62.793	0.998	0.685	40000.0
163	2.686	104.587	1.269	65.545	1.01	0.657	0.0
164	3.04	113.09	1.406	69.587	1.107	0.638	40000.0
165	2.687	109.222	1.266	69.247	1.04	0.645	0.0
166	2.448	102.708	1.17	64.646	0.965	0.704	40000.0
167	3.022	116.106	1.405	71.356	1.155	0.63	60000.0
168	2.7	104.457	1.248	64.218	0.997	0.684	40000.0
169	2.529	101.699	1.224	64.303	1.016	0.682	40000.0
170	2.144	94.048	1.027	59.304	0.936	0.699	40000.0
171	2.489	102.831	1.179	63.324	1.001	0.667	40000.0
172	2.468	110.257	1.197	67.627	1.097	0.647	80000.0
173	2.425	101.272	1.137	61.835	1.052	0.683	60000.0
174	2.288	95.329	1.168	61.149	0.945	0.704	60000.0
175	2.815	113.465	1.391	70.039	1.127	0.631	60000.0
176	2.608	108.927	1.299	66.857	1.066	0.669	40000.0
177	2.404	110.938	1.211	68.564	1.115	0.634	40000.0
178	2.611	107.337	1.202	67.105	1.005	0.672	40000.0
179	2.323	98.387	1.134	61.628	0.871	0.722	60000.0
180	2.966	115.457	1.343	69.746	1.157	0.651	60000.0
181	2.587	107.221	1.236	66.569	1.074	0.667	40000.0
182	2.519	101.849	1.211	63.378	1.0	0.674	40000.0
183	2.675	107.83	1.239	67.654	1.078	0.66	40000.0
184	2.727	111.629	1.383	68.986	1.102	0.636	40000.0
185	2.903	119.24	1.346	72.887	1.209	0.609	40000.0
186	2.769	113.604	1.344	70.58	1.038	0.665	60000.0
187	2.204	98.981	1.13	62.97	0.918	0.691	40000.0
188	2.403	103.655	1.199	65.462	0.971	0.688	0.0
189	2.843	116.002	1.287	70.713	1.053	0.65	80000.0
190	2.952	111.754	1.337	70.295	1.088	0.638	40000.0
191	2.581	105.276	1.214	65.169	1.033	0.696	60000.0
192	2.662	104.589	1.295	64.923	1.052	0.661	40000.0
193	3.009	118.053	1.477	71.896	1.143	0.626	60000.0
194	2.623	105.265	1.263	66.512	1.023	0.67	40000.0
195	2.814	112.152	1.354	68.873	1.128	0.637	0.0
196	2.815	114.299	1.337	69.577	1.094	0.636	0.0
197	2.759	115.51	1.261	70.81	1.168	0.625	80000.0
198	2.274	91.285	1.066	57.639	0.909	0.717	80000.0
199	2.547	113.012	1.208	68.161	1.143	0.628	0.0
200	2.443	105.884	1.244	67.043	0.976	0.685	40000.0
