NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
72	3.63	133.442	1.569	78.565	1.481	0.532	60000.0
73	3.241	124.821	1.396	74.1	1.336	0.603	60000.0
74	3.839	134.942	1.7	79.961	1.554	0.52	40000.0
75	3.787	127.38	1.6	76.085	1.415	0.561	40000.0
76	3.391	132.361	1.523	77.416	1.467	0.545	40000.0
77	3.445	130.436	1.497	76.898	1.425	0.55	60000.0
78	3.819	138.554	1.624	80.456	1.536	0.521	40000.0
79	3.589	134.139	1.555	79.017	1.432	0.536	40000.0
80	3.602	129.677	1.541	76.706	1.414	0.562	40000.0
81	3.657	131.243	1.635	76.889	1.413	0.569	40000.0
82	3.529	136.285	1.536	79.412	1.577	0.529	60000.0
83	3.847	139.994	1.669	81.756	1.584	0.505	40000.0
84	3.859	135.599	1.644	79.678	1.523	0.522	60000.0
85	3.516	131.479	1.528	77.304	1.506	0.545	80000.0
86	3.614	130.751	1.555	76.734	1.415	0.567	40000.0
87	2.879	120.597	1.296	72.199	1.396	0.597	40000.0
88	3.341	124.688	1.439	74.011	1.449	0.572	40000.0
89	3.583	133.929	1.594	78.242	1.486	0.543	60000.0
90	3.137	126.959	1.376	74.842	1.422	0.565	40000.0
91	3.598	135.114	1.542	79.155	1.453	0.542	80000.0
92	3.504	127.595	1.528	74.223	1.453	0.571	40000.0
93	3.374	133.348	1.554	77.679	1.506	0.541	40000.0
94	3.451	138.717	1.587	80.106	1.52	0.513	60000.0
95	3.388	125.568	1.506	73.882	1.435	0.593	40000.0
96	3.004	121.482	1.302	71.738	1.393	0.585	40000.0
97	3.643	129.518	1.57	76.235	1.382	0.57	40000.0
98	3.158	125.581	1.451	74.715	1.403	0.577	40000.0
99	3.512	130.258	1.648	77.094	1.336	0.565	40000.0
100	3.435	129.094	1.582	76.64	1.513	0.575	40000.0
101	3.858	129.579	1.626	76.518	1.5	0.548	60000.0
102	3.181	122.039	1.394	72.86	1.302	0.606	60000.0
103	3.137	120.757	1.401	70.875	1.35	0.59	60000.0
104	3.572	127.099	1.668	75.419	1.409	0.556	40000.0
105	3.718	139.168	1.593	80.609	1.595	0.51	60000.0
106	3.452	134.387	1.481	77.948	1.451	0.545	60000.0
107	3.484	130.818	1.595	78.434	1.42	0.545	40000.0
108	3.463	128.282	1.544	77.775	1.365	0.562	40000.0
109	3.599	134.41	1.618	78.532	1.496	0.537	40000.0
110	3.922	133.981	1.627	77.992	1.718	0.508	80000.0
111	3.231	117.355	1.417	70.211	1.368	0.596	40000.0
112	3.18	127.421	1.402	75.802	1.392	0.574	40000.0
113	3.619	134.792	1.577	78.568	1.531	0.527	40000.0
114	3.291	118.903	1.446	72.457	1.324	0.589	60000.0
115	3.795	136.57	1.57	78.808	1.598	0.521	40000.0
116	3.259	124.751	1.408	72.117	1.444	0.595	40000.0
117	3.677	131.313	1.595	77.723	1.523	0.524	80000.0
118	4.005	134.386	1.648	77.27	1.526	0.56	40000.0
119	3.99	137.558	1.679	79.854	1.486	0.542	40000.0
120	3.434	127.121	1.502	74.227	1.507	0.569	40000.0
121	3.615	134.185	1.565	78.889	1.582	0.521	40000.0
122	3.259	130.875	1.404	76.172	1.515	0.551	40000.0
123	3.482	136.183	1.542	78.893	1.486	0.527	40000.0
124	3.837	128.713	1.705	76.81	1.343	0.578	40000.0
125	3.871	140.315	1.742	80.693	1.494	0.523	40000.0
126	3.373	128.924	1.57	76.985	1.322	0.579	40000.0
127	4.194	134.77	1.677	79.359	1.454	0.538	40000.0
128	3.174	124.636	1.413	74.117	1.395	0.58	60000.0
129	3.133	124.926	1.373	73.324	1.401	0.584	60000.0
130	3.416	132.001	1.485	77.239	1.42	0.558	60000.0
131	3.505	134.732	1.521	79.604	1.471	0.524	80000.0
132	3.441	134.532	1.456	77.968	1.544	0.534	60000.0
133	3.753	133.287	1.617	78.517	1.443	0.54	0.0
134	3.497	131.535	1.5	77.131	1.472	0.555	60000.0
135	3.333	134.912	1.409	78.172	1.482	0.55	40000.0
136	3.346	127.609	1.445	74.77	1.453	0.576	80000.0
137	3.482	132.46	1.548	77.238	1.622	0.536	60000.0
138	3.733	136.879	1.67	80.304	1.491	0.515	60000.0
139	3.653	132.896	1.587	77.713	1.533	0.526	40000.0
140	3.543	135.632	1.577	80.276	1.477	0.52	80000.0
141	3.366	123.164	1.404	73.048	1.386	0.581	60000.0
142	3.555	131.42	1.48	77.05	1.503	0.544	40000.0
143	3.627	134.009	1.593	79.313	1.504	0.53	60000.0
144	3.718	137.632	1.582	80.349	1.544	0.521	80000.0
145	3.834	135.762	1.64	78.656	1.455	0.531	60000.0
146	3.226	122.691	1.499	74.62	1.266	0.611	0.0
147	3.378	130.49	1.442	76.531	1.378	0.563	40000.0
148	3.691	130.472	1.546	76.419	1.567	0.542	60000.0
149	4.034	138.453	1.725	80.637	1.538	0.509	40000.0
150	3.297	127.879	1.483	76.656	1.403	0.56	40000.0
151	3.511	132.603	1.579	77.567	1.458	0.538	40000.0
152	3.276	124.861	1.459	74.752	1.348	0.595	60000.0
153	3.475	131.194	1.551	76.302	1.514	0.554	60000.0
154	3.216	120.249	1.398	73.273	1.392	0.586	0.0
155	3.654	137.149	1.66	79.535	1.518	0.528	40000.0
156	3.785	131.547	1.635	77.668	1.462	0.54	40000.0
157	3.512	130.126	1.502	77.292	1.492	0.561	40000.0
158	3.508	133.661	1.563	77.898	1.5	0.538	40000.0
159	3.58	132.285	1.552	76.101	1.453	0.569	80000.0
160	3.543	126.837	1.575	75.499	1.367	0.59	40000.0
161	3.434	133.883	1.484	78.838	1.512	0.528	40000.0
162	3.417	123.769	1.5	72.685	1.338	0.62	40000.0
163	3.284	127.001	1.502	75.161	1.358	0.574	40000.0
164	3.794	141.958	1.629	81.522	1.595	0.503	60000.0
165	3.781	138.825	1.607	80.78	1.661	0.5	40000.0
166	3.048	120.361	1.339	73.153	1.273	0.61	60000.0
167	3.631	135.153	1.572	79.29	1.547	0.521	40000.0
168	4.123	135.856	1.635	78.142	1.513	0.549	40000.0
169	3.752	127.98	1.58	75.29	1.436	0.563	60000.0
170	3.355	127.091	1.488	76.201	1.444	0.562	60000.0
171	3.145	124.049	1.385	73.818	1.278	0.596	40000.0
172	3.721	128.782	1.585	75.569	1.459	0.579	40000.0
173	3.031	123.818	1.345	72.765	1.43	0.572	40000.0
174	3.056	119.398	1.372	72.134	1.339	0.587	40000.0
175	3.473	131.005	1.6	77.575	1.437	0.557	40000.0
176	4.298	136.283	1.787	79.26	1.523	0.533	40000.0
177	3.035	126.686	1.435	74.956	1.404	0.561	60000.0
178	3.499	133.533	1.506	78.029	1.502	0.544	60000.0
179	3.122	127.165	1.4	74.668	1.359	0.585	60000.0
180	3.342	129.936	1.455	76.427	1.42	0.566	80000.0
181	3.238	129.116	1.457	76.289	1.427	0.569	60000.0
182	3.754	134.096	1.604	76.968	1.537	0.545	40000.0
183	3.453	130.768	1.479	76.834	1.571	0.53	60000.0
184	3.95	140.09	1.8	80.968	1.581	0.512	80000.0
185	3.287	130.063	1.416	76.707	1.46	0.545	40000.0
186	3.731	133.423	1.599	79.058	1.516	0.528	0.0
187	3.389	130.335	1.494	76.23	1.421	0.565	60000.0
188	3.336	130.461	1.47	76.609	1.356	0.58	40000.0
189	3.888	138.657	1.579	80.648	1.603	0.497	40000.0
190	4.082	138.173	1.635	79.59	1.545	0.534	0.0
191	3.933	126.702	1.612	76.163	1.395	0.568	0.0
192	3.737	135.082	1.632	77.416	1.54	0.548	40000.0
193	3.592	134.079	1.613	77.981	1.53	0.531	80000.0
194	3.796	132.078	1.604	77.354	1.416	0.56	40000.0
195	3.449	129.701	1.577	77.498	1.447	0.552	40000.0
196	4.053	143.48	1.712	82.054	1.691	0.477	40000.0
197	3.172	133.725	1.376	77.998	1.521	0.53	40000.0
198	3.677	126.72	1.628	75.01	1.309	0.598	60000.0
199	3.949	136.008	1.738	78.539	1.515	0.553	40000.0
200	3.301	127.515	1.491	76.103	1.323	0.574	60000.0
