NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
51	245.347	95.47	38.692	71.069	0.926	0.455	20000.0
52	241.253	94.123	38.074	70.329	0.867	0.477	60000.0
53	243.951	95.556	38.522	70.933	0.916	0.465	60000.0
54	242.254	93.91	38.595	70.814	0.872	0.462	80000.0
55	244.233	95.645	38.572	71.217	0.902	0.457	20000.0
56	245.765	95.549	38.523	71.036	0.902	0.456	20000.0
57	243.264	95.427	38.54	70.939	0.905	0.468	40000.0
58	242.738	95.043	38.386	70.898	0.904	0.462	40000.0
59	246.104	95.548	38.879	71.26	0.894	0.459	80000.0
60	242.95	94.959	38.823	71.023	0.896	0.461	20000.0
61	245.417	95.52	38.538	71.084	0.898	0.454	40000.0
62	245.721	95.672	38.735	71.281	0.912	0.447	60000.0
63	245.877	96.013	39.187	71.005	0.9	0.467	20000.0
64	244.008	95.687	38.843	71.12	0.903	0.46	20000.0
65	244.458	95.277	38.292	70.825	0.885	0.464	40000.0
66	245.225	95.745	38.493	70.71	0.905	0.469	20000.0
67	242.084	95.198	38.394	70.68	0.888	0.467	20000.0
68	246.158	95.848	38.932	71.193	0.888	0.466	20000.0
69	246.396	95.729	38.671	71.194	0.91	0.459	40000.0
70	244.17	95.331	38.192	70.741	0.902	0.469	20000.0
71	244.474	95.712	38.246	70.902	0.909	0.463	20000.0
72	247.707	96.18	39.266	71.362	0.913	0.46	20000.0
73	245.431	95.137	38.718	71.026	0.898	0.463	40000.0
74	245.463	95.366	38.987	71.359	0.896	0.456	20000.0
75	245.773	95.96	38.629	71.174	0.894	0.459	20000.0
76	245.335	95.427	38.406	70.734	0.901	0.464	80000.0
77	248.506	94.701	39.314	70.979	0.888	0.464	20000.0
78	244.289	95.069	38.409	71.009	0.903	0.454	20000.0
79	245.599	95.503	38.646	71.226	0.901	0.455	20000.0
80	243.633	95.324	38.818	71.022	0.894	0.461	20000.0
81	243.91	94.994	38.046	70.539	0.888	0.474	20000.0
82	242.824	95.18	38.379	70.813	0.916	0.461	40000.0
83	245.641	95.201	39.073	71.284	0.894	0.458	40000.0
84	244.478	95.088	38.728	71.272	0.888	0.455	40000.0
85	244.231	95.223	38.707	71.238	0.904	0.454	40000.0
86	247.719	96.541	38.853	71.439	0.909	0.455	40000.0
87	243.319	95.259	38.854	71.353	0.893	0.456	20000.0
88	243.541	94.277	38.488	70.762	0.866	0.469	20000.0
89	244.72	95.488	38.597	71.068	0.894	0.464	80000.0
90	243.158	95.03	38.676	71.032	0.907	0.462	60000.0
91	244.12	94.345	38.395	70.638	0.878	0.474	60000.0
92	243.63	95.351	38.66	70.896	0.886	0.466	40000.0
93	243.724	95.258	38.536	70.815	0.894	0.471	40000.0
94	243.831	95.539	38.634	71.29	0.918	0.456	60000.0
95	245.118	95.217	38.878	70.924	0.883	0.464	20000.0
96	241.599	95.898	38.335	71.003	0.914	0.459	20000.0
97	245.497	96.124	38.432	71.235	0.923	0.451	60000.0
98	243.654	95.833	38.907	71.067	0.893	0.463	20000.0
99	241.537	94.847	37.937	70.595	0.898	0.466	20000.0
100	243.903	95.156	39.051	70.992	0.893	0.467	40000.0
101	242.5	94.866	38.186	70.688	0.896	0.468	40000.0
102	246.279	95.56	39.329	71.063	0.904	0.465	20000.0
103	243.074	95.248	38.636	70.889	0.902	0.459	20000.0
104	244.484	95.878	38.642	71.02	0.92	0.461	80000.0
105	245.836	95.947	38.838	71.083	0.893	0.468	80000.0
106	245.997	95.521	38.672	70.703	0.891	0.471	20000.0
107	246.761	96.351	38.906	71.428	0.904	0.453	20000.0
108	244.354	95.615	38.996	71.259	0.915	0.456	20000.0
109	245.262	95.638	38.781	71.373	0.896	0.457	40000.0
110	241.845	94.755	38.602	70.726	0.88	0.47	80000.0
111	244.284	94.935	38.533	70.495	0.9	0.469	20000.0
112	241.654	95.478	39.007	71.31	0.909	0.454	20000.0
113	245.665	95.97	38.735	71.061	0.915	0.46	80000.0
114	243.07	95.433	38.795	70.923	0.899	0.463	80000.0
115	247.143	95.762	38.612	71.128	0.892	0.466	40000.0
116	244.635	95.176	38.589	70.877	0.906	0.464	20000.0
117	241.801	94.933	38.409	70.642	0.894	0.467	20000.0
118	244.718	96.263	38.975	71.242	0.915	0.455	20000.0
119	246.664	96.24	38.612	71.308	0.906	0.458	80000.0
120	241.55	94.672	38.252	70.621	0.9	0.468	20000.0
121	247.888	95.798	38.9	71.247	0.91	0.457	60000.0
122	244.123	95.34	38.088	70.665	0.893	0.471	20000.0
123	244.898	95.202	38.536	71.042	0.889	0.462	20000.0
124	245.687	95.34	38.631	70.962	0.881	0.472	20000.0
125	244.503	95.745	38.76	71.181	0.898	0.46	20000.0
126	243.077	94.999	38.514	70.713	0.878	0.467	20000.0
127	245.434	95.53	38.362	71.132	0.896	0.457	80000.0
128	244.649	95.848	38.919	71.504	0.897	0.457	20000.0
129	248.662	95.591	38.572	71.046	0.912	0.454	40000.0
130	241.555	95.212	38.246	71.005	0.895	0.456	40000.0
131	251.841	96.708	40.096	71.846	0.905	0.453	40000.0
132	244.837	95.095	38.51	70.907	0.892	0.466	40000.0
133	245.763	95.232	38.887	70.855	0.885	0.465	40000.0
134	246.116	95.967	39.096	71.319	0.91	0.463	20000.0
135	246.117	96.019	38.7	71.154	0.893	0.464	20000.0
136	241.125	94.507	37.87	70.467	0.891	0.471	20000.0
137	246.826	95.461	39.266	71.023	0.893	0.467	60000.0
138	244.148	95.338	38.583	71.281	0.897	0.457	40000.0
139	240.038	94.611	38.037	70.718	0.893	0.458	20000.0
140	243.508	95.741	38.018	70.813	0.904	0.463	20000.0
141	242.083	94.751	38.265	70.785	0.887	0.467	20000.0
142	245.831	96.307	38.424	71.504	0.915	0.445	20000.0
143	245.416	95.54	38.757	71.045	0.904	0.458	20000.0
144	243.365	95.111	38.443	70.891	0.889	0.467	20000.0
145	242.542	94.617	38.054	70.529	0.877	0.471	80000.0
146	247.757	96.09	38.959	71.411	0.91	0.454	40000.0
147	242.376	95.345	38.811	71.234	0.898	0.461	60000.0
148	245.433	95.478	38.644	71.101	0.896	0.461	20000.0
149	244.207	95.651	38.936	70.861	0.904	0.466	40000.0
150	246.147	95.461	39.454	71.389	0.91	0.456	40000.0
151	244.728	96.043	38.645	70.986	0.93	0.459	20000.0
152	244.796	95.289	38.675	71.063	0.897	0.46	20000.0
153	244.466	94.946	38.585	70.581	0.898	0.465	20000.0
154	244.242	95.508	38.359	70.903	0.898	0.457	20000.0
155	245.802	95.851	38.296	70.898	0.904	0.463	40000.0
156	245.186	95.84	38.827	71.227	0.892	0.459	20000.0
157	246.3	95.184	38.654	70.682	0.878	0.474	20000.0
158	242.58	95.339	38.137	70.846	0.898	0.464	40000.0
159	242.638	95.089	38.531	70.769	0.9	0.466	20000.0
160	243.52	95.41	38.66	71.137	0.898	0.466	60000.0
161	244.486	95.742	38.73	71.297	0.912	0.455	40000.0
162	242.795	95.657	38.021	70.764	0.901	0.46	40000.0
163	243.943	95.516	38.566	70.793	0.881	0.466	20000.0
164	239.676	93.792	38.3	70.584	0.88	0.472	40000.0
165	244.091	95.043	38.81	70.787	0.889	0.469	60000.0
166	247.249	95.58	38.978	70.794	0.899	0.468	40000.0
167	242.144	95.361	38.272	70.633	0.931	0.463	40000.0
168	241.386	94.772	38.412	70.523	0.877	0.476	40000.0
169	245.66	95.125	38.719	70.878	0.895	0.463	40000.0
170	246.028	95.573	39.148	71.03	0.896	0.472	20000.0
171	245.636	96.072	38.961	71.29	0.9	0.455	60000.0
172	246.879	95.577	38.881	71.105	0.885	0.461	20000.0
173	245.023	95.593	38.702	71.102	0.916	0.455	20000.0
174	243.187	94.688	38.359	70.829	0.882	0.466	20000.0
175	245.468	95.442	38.329	70.778	0.893	0.469	40000.0
176	240.929	95.053	38.294	70.697	0.881	0.469	60000.0
177	244.968	94.922	38.96	71.086	0.895	0.463	20000.0
178	247.797	95.749	39.12	71.27	0.898	0.458	40000.0
179	242.884	95.496	38.412	70.971	0.912	0.46	20000.0
180	245.299	95.647	38.981	71.083	0.912	0.464	40000.0
181	244.616	95.527	38.611	71.047	0.884	0.468	20000.0
182	246.858	95.734	39.347	71.529	0.914	0.45	60000.0
183	243.521	95.193	38.557	71.026	0.902	0.463	20000.0
184	242.618	95.449	38.114	71.06	0.894	0.458	60000.0
185	248.686	96.331	38.837	71.431	0.911	0.45	20000.0
186	244.974	94.919	38.463	70.486	0.892	0.473	60000.0
187	244.971	95.435	39.161	71.174	0.913	0.46	20000.0
188	245.803	95.694	38.84	71.051	0.901	0.461	20000.0
189	247.315	96.012	38.702	71.125	0.888	0.461	20000.0
190	244.725	95.094	38.643	71.044	0.882	0.468	20000.0
191	241.676	94.69	38.015	70.588	0.878	0.461	40000.0
192	249.346	96.191	38.881	71.437	0.887	0.453	20000.0
193	245.419	94.816	39.028	70.717	0.883	0.467	20000.0
194	244.141	94.477	38.772	70.583	0.88	0.475	60000.0
195	244.971	95.049	38.639	70.852	0.885	0.466	20000.0
196	242.742	94.878	38.523	70.806	0.896	0.464	20000.0
197	244.508	95.301	38.656	70.99	0.878	0.47	20000.0
198	242.606	94.337	38.456	70.504	0.877	0.474	40000.0
199	246.766	96.21	39.185	71.543	0.909	0.454	40000.0
200	244.215	95.282	38.841	71.022	0.915	0.46	80000.0
