NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
182	5.307	160.141	1.953	87.873	2.278	0.372	40000.0
183	5.402	161.208	2.002	88.927	2.265	0.36	80000.0
184	5.766	162.689	2.239	89.214	2.215	0.366	40000.0
185	5.583	157.376	2.002	88.223	2.169	0.392	40000.0
186	5.443	164.728	2.015	89.277	2.277	0.365	80000.0
187	5.622	154.908	2.041	86.415	1.977	0.428	40000.0
188	5.839	154.513	2.023	86.7	2.099	0.407	40000.0
189	5.045	157.088	1.853	87.421	2.179	0.378	40000.0
190	6.26	160.288	2.12	88.176	2.19	0.382	40000.0
191	5.199	159.334	1.92	87.624	2.201	0.397	80000.0
192	4.999	161.188	1.969	87.847	2.206	0.382	40000.0
193	6.029	157.01	2.265	87.267	2.064	0.394	60000.0
194	5.407	158.977	1.976	88.407	2.166	0.374	40000.0
195	6.768	152.545	2.422	86.289	2.055	0.433	60000.0
196	5.827	160.834	2.131	88.782	2.216	0.376	40000.0
197	5.179	158.672	1.922	87.481	2.229	0.378	80000.0
198	5.364	155.036	1.991	85.982	2.104	0.42	60000.0
199	5.497	157.101	1.974	86.416	2.316	0.394	60000.0
200	5.35	152.529	1.994	86.222	2.125	0.409	40000.0
