NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
80	34.778	127.218	7.311	80.328	1.379	0.498	80000.0
81	34.035	127.775	7.107	79.493	1.383	0.519	60000.0
82	34.712	129.906	7.205	80.601	1.435	0.491	40000.0
83	34.635	127.218	7.261	79.398	1.384	0.518	80000.0
84	34.21	126.142	7.303	79.195	1.357	0.519	80000.0
85	34.86	127.472	7.368	80.071	1.373	0.505	60000.0
86	35.016	128.487	7.564	80.213	1.382	0.509	40000.0
87	33.654	126.428	7.106	79.008	1.376	0.516	60000.0
88	34.728	128.113	7.358	80.278	1.434	0.493	80000.0
89	34.568	128.121	7.193	79.738	1.377	0.508	80000.0
90	35.469	128.998	7.344	79.622	1.384	0.516	40000.0
91	33.778	127.179	7.169	78.802	1.385	0.525	60000.0
92	34.73	127.577	7.271	78.747	1.373	0.529	40000.0
93	34.22	128.129	7.215	79.508	1.396	0.515	40000.0
94	33.471	126.231	7.147	78.8	1.368	0.526	80000.0
95	34.551	129.194	7.218	80.094	1.406	0.5	60000.0
96	34.316	130.648	7.172	80.526	1.409	0.495	40000.0
97	34.467	128.571	7.358	79.948	1.426	0.505	40000.0
98	33.884	127.631	6.959	79.592	1.393	0.507	0.0
99	33.786	127.551	6.978	79.053	1.404	0.512	60000.0
100	35.575	131.498	7.389	80.683	1.412	0.5	0.0
101	34.343	127.522	7.222	79.54	1.405	0.512	80000.0
102	34.952	129.283	7.347	80.714	1.43	0.49	40000.0
103	34.094	129.014	7.225	79.807	1.442	0.503	40000.0
104	34.046	127.862	7.011	78.966	1.379	0.519	40000.0
105	34.428	129.176	7.275	80.288	1.418	0.498	40000.0
106	35.016	129.712	7.34	80.712	1.424	0.494	60000.0
107	34.249	128.966	7.06	79.298	1.411	0.517	40000.0
108	34.765	130.21	7.321	81.112	1.415	0.483	60000.0
109	34.358	126.993	7.156	79.687	1.369	0.508	40000.0
110	34.694	129.072	7.296	80.451	1.418	0.498	40000.0
111	34.444	127.582	7.307	80.307	1.392	0.502	60000.0
112	34.303	129.391	7.084	80.35	1.423	0.491	80000.0
113	34.786	129.975	7.247	80.77	1.424	0.49	60000.0
114	34.05	130.581	7.155	80.068	1.486	0.493	40000.0
115	34.085	125.823	7.176	78.598	1.369	0.529	60000.0
116	34.272	126.918	7.253	79.661	1.369	0.515	60000.0
117	34.435	127.937	7.334	80.07	1.395	0.502	60000.0
118	34.919	126.018	7.411	79.316	1.353	0.525	40000.0
119	35.031	129.998	7.319	80.507	1.398	0.498	40000.0
120	35.017	128.377	7.225	79.564	1.376	0.516	40000.0
121	34.199	127.607	7.071	79.21	1.403	0.514	60000.0
122	35.162	128.648	7.385	79.723	1.408	0.507	40000.0
123	35.062	129.15	7.363	79.505	1.415	0.521	60000.0
124	34.474	128.37	7.296	79.581	1.41	0.515	60000.0
125	33.914	128.621	7.18	79.796	1.428	0.5	40000.0
126	33.442	126.988	7.144	78.929	1.387	0.523	40000.0
127	34.197	126.044	7.216	79.5	1.334	0.512	40000.0
128	34.559	126.021	7.344	79.425	1.355	0.524	40000.0
129	35.535	126.588	7.462	79.542	1.361	0.524	40000.0
130	33.993	127.921	7.153	79.865	1.398	0.499	40000.0
131	34.361	129.657	7.228	80.007	1.444	0.502	40000.0
132	35.302	129.568	7.434	80.775	1.41	0.491	40000.0
133	34.117	126.229	7.229	78.907	1.349	0.531	80000.0
134	34.294	128.503	7.034	79.852	1.42	0.497	40000.0
135	35.058	129.276	7.392	80.874	1.406	0.492	40000.0
136	34.046	128.457	7.141	78.942	1.383	0.52	40000.0
137	34.006	128.665	7.193	80.136	1.387	0.505	40000.0
138	33.869	125.34	7.179	77.898	1.303	0.552	40000.0
139	33.997	127.602	6.986	79.002	1.385	0.511	40000.0
140	34.42	127.359	7.205	78.487	1.388	0.532	0.0
141	34.303	127.427	7.089	79.863	1.365	0.507	40000.0
142	34.573	126.99	7.086	78.6	1.354	0.542	40000.0
143	36.645	130.89	7.733	81.471	1.401	0.486	40000.0
144	35.399	130.858	7.447	80.952	1.435	0.49	0.0
145	34.509	127.216	7.331	79.235	1.373	0.522	40000.0
146	33.743	127.336	7.052	79.268	1.415	0.518	60000.0
147	34.382	127.188	7.292	79.595	1.405	0.511	60000.0
148	33.6	123.368	7.109	78.042	1.306	0.54	80000.0
149	34.767	129.306	7.307	80.516	1.407	0.496	40000.0
150	34.627	128.676	7.301	80.059	1.404	0.506	40000.0
151	34.834	127.29	7.328	78.841	1.377	0.53	80000.0
152	34.209	128.166	7.141	80.265	1.384	0.5	40000.0
153	34.902	127.278	7.299	79.364	1.365	0.526	40000.0
154	34.651	126.215	7.391	79.696	1.349	0.515	40000.0
155	35.415	127.605	7.462	79.891	1.361	0.52	60000.0
156	34.145	127.375	7.065	79.135	1.37	0.524	80000.0
157	35.174	130.468	7.33	80.325	1.396	0.503	40000.0
158	34.868	127.928	7.365	79.478	1.363	0.524	40000.0
159	34.481	128.754	7.206	80.114	1.394	0.503	40000.0
160	35.24	128.412	7.43	80.282	1.409	0.495	80000.0
161	34.343	126.935	7.173	78.88	1.365	0.527	40000.0
162	34.287	126.955	7.256	79.668	1.38	0.507	40000.0
163	34.754	129.459	7.311	80.882	1.445	0.479	40000.0
164	35.095	127.694	7.367	80.233	1.354	0.51	60000.0
165	35.73	130.635	7.53	81.44	1.426	0.48	40000.0
166	34.144	127.052	7.041	78.555	1.39	0.529	80000.0
167	35.051	129.96	7.513	80.835	1.408	0.496	40000.0
168	35.061	128.964	7.424	80.373	1.384	0.501	60000.0
169	35.203	126.731	7.515	79.536	1.369	0.512	40000.0
170	34.281	129.269	7.144	79.374	1.404	0.512	40000.0
171	34.13	127.696	7.217	78.683	1.376	0.529	0.0
172	33.918	126.508	7.162	79.264	1.399	0.514	60000.0
173	34.905	129.98	7.469	80.069	1.43	0.514	40000.0
174	34.524	127.914	7.214	79.798	1.411	0.509	60000.0
175	33.861	127.837	7.063	79.077	1.394	0.516	60000.0
176	33.949	126.735	7.167	79.436	1.361	0.514	60000.0
177	34.599	128.366	7.262	79.844	1.41	0.504	40000.0
178	35.078	129.142	7.435	80.275	1.392	0.51	60000.0
179	33.718	126.75	7.135	79.222	1.383	0.518	80000.0
180	35.241	128.749	7.582	79.986	1.371	0.519	40000.0
181	34.038	126.63	7.087	79.302	1.367	0.518	60000.0
182	34.978	127.138	7.344	79.847	1.37	0.517	40000.0
183	34.23	127.856	7.123	79.202	1.37	0.525	80000.0
184	33.737	127.07	7.104	78.637	1.359	0.529	40000.0
185	33.677	126.543	7.049	79.208	1.357	0.523	80000.0
186	34.972	126.605	7.289	79.044	1.386	0.521	60000.0
187	35.035	129.223	7.425	79.769	1.414	0.509	40000.0
188	34.212	126.359	7.299	79.318	1.345	0.523	40000.0
189	34.254	127.033	7.206	79.372	1.384	0.521	80000.0
190	34.723	128.56	7.366	79.091	1.403	0.525	60000.0
191	35.305	131.131	7.383	81.218	1.439	0.483	40000.0
192	34.881	127.557	7.248	79.379	1.364	0.524	40000.0
193	34.738	128.192	7.255	79.214	1.401	0.515	40000.0
194	33.929	126.835	7.157	78.948	1.35	0.522	40000.0
195	34.417	128.328	7.209	80.359	1.451	0.486	80000.0
196	34.421	127.449	7.319	79.799	1.395	0.513	40000.0
197	34.774	128.5	7.322	80.021	1.411	0.505	60000.0
198	34.037	127.948	7.126	80.006	1.404	0.495	80000.0
199	34.466	126.459	7.264	78.585	1.347	0.537	0.0
200	35.005	131.47	7.362	81.574	1.44	0.477	40000.0
