NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
134	140.662	76.96	20.74	56.598	0.641	0.682	120000.0
135	136.635	76.981	20.026	56.529	0.651	0.678	100000.0
136	136.069	75.611	20.319	55.731	0.632	0.689	60000.0
137	137.877	76.046	20.434	56.537	0.632	0.681	100000.0
138	135.968	75.636	20.105	56.905	0.63	0.672	80000.0
139	140.38	75.648	21.619	56.342	0.628	0.68	60000.0
140	138.412	77.301	20.456	57.051	0.646	0.672	100000.0
141	135.183	76.111	20.071	56.621	0.631	0.678	80000.0
142	144.68	77.209	21.813	57.442	0.649	0.664	60000.0
143	141.235	75.409	21.579	56.149	0.62	0.688	80000.0
144	135.91	75.895	20.164	56.137	0.632	0.686	100000.0
145	135.395	75.37	20.159	55.959	0.633	0.682	60000.0
146	144.138	77.226	21.714	57.001	0.641	0.676	160000.0
147	139.944	77.118	21.134	56.902	0.653	0.668	60000.0
148	143.067	75.942	21.846	56.586	0.618	0.686	100000.0
149	136.858	74.352	20.699	54.809	0.62	0.703	60000.0
150	142.346	75.655	21.725	56.047	0.626	0.694	80000.0
151	143.773	76.194	21.999	56.026	0.637	0.686	80000.0
152	141.426	75.786	21.26	55.956	0.637	0.685	80000.0
153	134.011	75.291	19.985	56.081	0.631	0.684	80000.0
154	134.839	76.921	19.606	56.352	0.659	0.667	80000.0
155	135.279	75.82	19.935	56.002	0.635	0.686	80000.0
156	135.433	76.409	19.891	56.454	0.638	0.676	60000.0
157	138.171	76.366	20.374	56.3	0.635	0.68	60000.0
158	136.735	76.079	19.978	56.268	0.628	0.682	100000.0
159	140.859	76.075	21.417	56.208	0.635	0.683	100000.0
160	141.839	76.167	21.502	56.198	0.624	0.693	120000.0
161	138.548	76.798	20.447	56.913	0.647	0.674	140000.0
162	141.621	76.697	21.156	56.486	0.633	0.676	100000.0
163	142.772	74.89	21.699	55.577	0.607	0.697	60000.0
164	138.483	74.505	21.26	55.912	0.619	0.686	80000.0
165	134.846	76.023	20.011	55.966	0.638	0.686	60000.0
166	134.313	76.906	19.838	56.44	0.65	0.675	100000.0
167	140.093	76.977	21.333	56.825	0.682	0.666	80000.0
168	140.686	74.823	21.193	55.57	0.604	0.695	40000.0
169	141.619	75.176	21.279	55.807	0.621	0.691	60000.0
170	135.828	75.438	20.403	56.219	0.626	0.689	60000.0
171	136.725	75.67	20.041	56.214	0.62	0.685	80000.0
172	136.511	76.784	20.414	56.958	0.635	0.673	80000.0
173	141.655	76.952	21.52	57.033	0.664	0.67	40000.0
174	133.344	76.85	19.557	56.747	0.656	0.665	140000.0
175	143.104	76.824	21.913	57.029	0.648	0.672	40000.0
176	137.721	75.892	20.525	55.844	0.613	0.689	80000.0
177	138.214	76.193	20.377	56.063	0.642	0.685	80000.0
178	142.799	77.155	21.93	57.036	0.657	0.671	80000.0
179	135.733	76.259	20.084	56.212	0.644	0.683	100000.0
180	133.723	75.911	19.661	55.675	0.648	0.684	80000.0
181	139.745	75.84	20.615	56.16	0.609	0.691	100000.0
182	137.635	75.973	20.416	56.733	0.625	0.673	80000.0
183	133.874	76.326	19.726	55.95	0.637	0.688	100000.0
184	136.203	76.032	19.959	56.664	0.641	0.677	60000.0
185	137.585	76.62	20.282	56.738	0.641	0.676	80000.0
186	135.016	75.954	19.521	55.842	0.627	0.686	80000.0
187	142.734	76.341	21.811	56.541	0.647	0.683	80000.0
188	139.14	76.877	20.674	56.479	0.646	0.68	60000.0
189	144.587	76.041	21.672	56.388	0.624	0.679	60000.0
190	140.731	77.009	21.281	57.071	0.647	0.671	120000.0
191	134.287	76.704	19.547	56.759	0.646	0.668	80000.0
192	143.023	76.589	21.366	56.573	0.639	0.678	120000.0
193	134.36	75.169	19.787	55.559	0.617	0.693	120000.0
194	133.873	74.691	19.743	55.404	0.622	0.689	120000.0
195	135.624	75.986	19.944	56.16	0.633	0.685	100000.0
196	133.264	74.723	19.979	55.961	0.62	0.688	80000.0
197	135.258	75.687	20.114	55.836	0.609	0.695	80000.0
198	139.881	75.224	21.103	55.934	0.62	0.687	60000.0
199	136.975	75.06	20.463	56.032	0.617	0.688	60000.0
200	135.352	76.555	19.807	56.468	0.656	0.675	80000.0
