NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
49	6.929	161.353	2.406	88.593	2.312	0.376	40000.0
50	6.714	161.063	2.215	89.544	2.366	0.354	60000.0
51	7.052	158.63	2.441	89.165	2.336	0.356	80000.0
52	6.574	162.611	2.227	89.885	2.398	0.343	40000.0
53	7.121	170.552	2.521	92.783	2.69	0.28	40000.0
54	6.79	167.03	2.387	90.459	2.471	0.343	40000.0
55	6.554	158.46	2.193	87.651	2.282	0.382	40000.0
56	6.339	158.574	2.166	87.65	2.394	0.365	80000.0
57	7.269	165.3	2.614	89.891	2.215	0.371	40000.0
58	7.457	170.508	2.454	92.409	2.555	0.297	60000.0
59	6.413	161.868	2.289	89.569	2.429	0.35	80000.0
60	6.792	162.856	2.433	89.756	2.328	0.352	80000.0
61	6.4	160.299	2.159	88.443	2.396	0.365	60000.0
62	6.674	167.665	2.27	90.572	2.583	0.319	60000.0
63	6.506	153.525	2.165	86.135	2.336	0.396	40000.0
64	6.833	159.352	2.357	87.905	2.326	0.371	80000.0
65	6.905	165.739	2.205	89.943	2.549	0.349	80000.0
66	6.809	166.768	2.34	90.96	2.613	0.323	40000.0
67	6.762	159.786	2.228	88.512	2.347	0.37	60000.0
68	7.544	164.29	2.558	90.706	2.435	0.334	40000.0
69	6.385	159.041	2.323	88.591	2.363	0.376	40000.0
70	6.564	164.841	2.199	89.915	2.397	0.343	40000.0
71	7.038	165.722	2.335	90.989	2.426	0.334	40000.0
72	6.888	164.434	2.3	89.688	2.375	0.349	80000.0
73	7.081	162.944	2.373	89.049	2.381	0.369	80000.0
74	7.23	164.843	2.548	90.588	2.464	0.327	60000.0
75	7.149	165.036	2.469	90.156	2.471	0.347	60000.0
76	6.687	164.317	2.355	89.821	2.464	0.332	40000.0
77	6.86	161.459	2.335	89.335	2.303	0.368	40000.0
78	7.263	170.607	2.416	92.718	2.636	0.277	80000.0
79	7.139	159.501	2.332	88.985	2.301	0.359	60000.0
80	7.102	170.314	2.328	92.187	2.549	0.289	40000.0
81	7.147	169.088	2.467	92.201	2.583	0.296	60000.0
82	6.774	168.974	2.332	92.268	2.578	0.296	40000.0
83	7.832	170.833	2.502	92.182	2.518	0.303	40000.0
84	6.76	165.382	2.348	90.934	2.46	0.324	60000.0
85	6.639	160.247	2.242	87.822	2.344	0.382	60000.0
86	6.63	161.827	2.218	88.619	2.375	0.36	80000.0
87	7.091	157.196	2.387	88.415	2.3	0.383	40000.0
88	6.766	158.479	2.339	88.219	2.32	0.377	0.0
89	7.409	164.089	2.552	90.675	2.356	0.347	40000.0
90	6.717	155.981	2.365	87.405	2.347	0.395	80000.0
91	6.731	165.005	2.13	89.691	2.357	0.354	40000.0
92	7.104	165.449	2.439	90.625	2.423	0.331	40000.0
93	6.526	160.652	2.308	88.322	2.364	0.365	80000.0
94	7.313	172.852	2.564	93.217	2.668	0.27	60000.0
95	6.892	165.819	2.365	90.384	2.481	0.335	40000.0
96	6.874	163.279	2.384	89.736	2.313	0.365	60000.0
97	6.903	158.466	2.407	88.754	2.268	0.372	40000.0
98	6.876	166.256	2.494	91.285	2.469	0.326	40000.0
99	7.049	167.151	2.497	92.219	2.561	0.295	40000.0
100	6.789	162.407	2.344	88.708	2.279	0.387	60000.0
101	6.961	167.541	2.32	90.688	2.522	0.326	80000.0
102	6.886	156.999	2.43	87.899	2.27	0.378	80000.0
103	6.524	167.758	2.337	90.713	2.563	0.326	60000.0
104	6.639	168.709	2.345	91.206	2.565	0.315	80000.0
105	6.433	167.4	2.258	91.135	2.52	0.321	40000.0
106	7.083	167.028	2.341	91.756	2.486	0.31	80000.0
107	6.976	162.872	2.57	89.746	2.362	0.362	60000.0
108	6.63	162.298	2.369	89.288	2.407	0.36	60000.0
109	6.748	168.926	2.309	90.829	2.537	0.321	40000.0
110	7.418	167.464	2.468	91.377	2.51	0.306	80000.0
111	6.417	156.51	2.191	87.334	2.365	0.394	80000.0
112	6.833	159.097	2.264	88.096	2.392	0.383	40000.0
113	6.806	167.077	2.28	91.08	2.628	0.311	60000.0
114	6.438	162.85	2.278	89.249	2.458	0.364	60000.0
115	6.819	167.317	2.334	90.747	2.473	0.336	80000.0
116	6.774	162.608	2.321	89.526	2.329	0.366	40000.0
117	7.126	169.833	2.429	92.79	2.635	0.274	60000.0
118	7.087	171.387	2.421	93.019	2.587	0.277	40000.0
119	7.106	168.859	2.329	90.994	2.479	0.325	40000.0
120	6.533	162.056	2.291	88.184	2.342	0.39	40000.0
121	6.897	164.942	2.351	89.805	2.463	0.349	40000.0
122	6.46	162.538	2.233	89.303	2.414	0.359	40000.0
123	7.253	171.073	2.5	92.358	2.497	0.293	40000.0
124	7.139	162.691	2.486	89.729	2.392	0.36	40000.0
125	7.344	167.112	2.52	91.373	2.444	0.328	80000.0
126	7.65	164.645	2.707	90.891	2.308	0.343	40000.0
127	7.221	168.472	2.307	90.91	2.431	0.338	40000.0
128	6.347	160.622	2.229	87.648	2.342	0.381	40000.0
129	6.939	162.051	2.199	88.854	2.427	0.367	40000.0
130	6.54	157.629	2.247	87.585	2.377	0.377	60000.0
131	6.772	163.119	2.31	90.267	2.341	0.346	60000.0
132	6.387	162.723	2.12	89.144	2.479	0.35	60000.0
133	7.05	167.92	2.421	92.092	2.491	0.293	40000.0
134	7.166	160.814	2.372	89.064	2.282	0.365	80000.0
135	6.826	165.367	2.217	90.419	2.389	0.346	40000.0
136	6.673	165.545	2.275	89.841	2.388	0.36	60000.0
137	6.734	167.584	2.407	91.813	2.645	0.289	40000.0
138	7.167	170.08	2.35	91.613	2.498	0.299	60000.0
139	6.555	161.167	2.351	89.066	2.393	0.357	60000.0
140	7.022	171.284	2.42	93.647	2.63	0.258	60000.0
141	6.816	159.883	2.337	88.841	2.261	0.377	80000.0
142	6.582	162.078	2.27	89.271	2.376	0.356	60000.0
143	6.851	166.083	2.328	90.762	2.526	0.32	60000.0
144	7.008	165.702	2.365	90.452	2.424	0.336	60000.0
145	6.804	173.098	2.276	92.544	2.658	0.285	40000.0
146	6.618	166.304	2.281	90.497	2.456	0.343	60000.0
147	6.947	157.986	2.278	88.607	2.325	0.351	60000.0
148	6.523	170.924	2.205	92.177	2.626	0.288	40000.0
149	7.072	171.087	2.412	92.234	2.692	0.286	40000.0
150	7.696	167.211	2.662	91.102	2.397	0.329	40000.0
151	7.458	168.718	2.645	92.182	2.488	0.3	80000.0
152	7.379	169.358	2.453	92.589	2.513	0.294	60000.0
153	7.485	171.846	2.605	92.719	2.59	0.294	40000.0
154	6.645	156.291	2.357	87.471	2.288	0.381	40000.0
155	7.822	166.159	2.714	91.459	2.46	0.318	40000.0
156	7.136	163.289	2.497	88.809	2.337	0.374	40000.0
157	6.372	158.687	2.135	87.479	2.332	0.397	40000.0
158	6.934	166.436	2.406	90.152	2.491	0.332	40000.0
159	7.279	165.349	2.497	89.774	2.432	0.356	60000.0
160	6.968	157.372	2.285	86.454	2.333	0.412	60000.0
161	6.449	164.995	2.264	90.708	2.515	0.326	40000.0
162	6.18	157.127	2.259	86.685	2.314	0.39	40000.0
163	6.567	163.213	2.292	89.276	2.385	0.352	80000.0
164	7.138	168.949	2.402	92.689	2.575	0.28	40000.0
165	6.837	165.121	2.224	90.273	2.416	0.347	40000.0
166	6.48	159.855	2.2	88.393	2.256	0.385	80000.0
167	6.286	162.558	2.112	89.26	2.418	0.344	60000.0
168	6.836	164.767	2.302	89.845	2.362	0.356	40000.0
169	6.434	156.584	2.192	86.748	2.238	0.396	80000.0
170	6.882	160.291	2.412	89.525	2.364	0.358	40000.0
171	6.18	162.839	2.223	89.139	2.386	0.355	80000.0
172	6.697	168.368	2.343	91.747	2.628	0.298	40000.0
173	6.567	162.185	2.286	89.389	2.427	0.352	40000.0
174	7.42	165.955	2.487	90.813	2.435	0.339	60000.0
175	6.806	168.871	2.33	91.511	2.539	0.307	60000.0
176	6.843	164.094	2.355	89.88	2.384	0.344	60000.0
177	7.526	168.271	2.587	91.791	2.478	0.315	60000.0
178	7.377	169.948	2.432	93.587	2.591	0.264	60000.0
179	7.298	166.779	2.455	91.446	2.462	0.326	80000.0
180	6.846	159.709	2.33	88.172	2.352	0.378	60000.0
181	7.032	163.191	2.401	90.075	2.444	0.35	80000.0
182	6.878	166.38	2.476	90.387	2.387	0.348	60000.0
183	7.202	167.634	2.447	91.456	2.424	0.321	40000.0
184	6.884	171.114	2.472	92.371	2.6	0.286	40000.0
185	7.187	163.995	2.398	90.399	2.475	0.341	40000.0
186	6.997	167.841	2.376	91.045	2.457	0.331	80000.0
187	7.018	168.54	2.358	91.464	2.587	0.301	60000.0
188	6.217	161.271	2.102	88.494	2.337	0.372	40000.0
189	6.588	169.963	2.239	92.502	2.681	0.27	40000.0
190	7.174	171.346	2.305	92.737	2.7	0.268	80000.0
191	6.469	166.731	2.184	90.578	2.462	0.346	60000.0
192	7.172	171.211	2.481	92.479	2.615	0.284	60000.0
193	6.884	168.56	2.403	90.755	2.54	0.317	80000.0
194	6.865	165.052	2.382	90.622	2.439	0.331	40000.0
195	6.851	169.701	2.453	91.662	2.641	0.303	40000.0
196	6.989	165.116	2.417	90.547	2.483	0.33	80000.0
197	7.174	165.727	2.414	90.56	2.42	0.341	40000.0
198	6.71	156.164	2.32	87.862	2.305	0.378	40000.0
199	6.845	162.346	2.263	89.165	2.394	0.345	40000.0
200	6.699	166.708	2.351	91.221	2.529	0.314	60000.0
