Sample Names	MutationType	ID83A	ID83B
C001	4:Ins:R:5	0.4333066825147939	0.5666933174852061
C001	5:Ins:R:0	0.050294269901137105	0.9497057300988629
C001	5:Ins:R:1	0.6104561299078326	0.3895438700921673
C001	5:Ins:R:2	0.25809552297420196	0.741904477025798
C001	5:Ins:R:3	0.6979836260051017	0.3020163739948983
C001	5:Ins:R:4	0.12594570764696947	0.8740542923530306
C001	5:Ins:R:5	0.3149597856966168	0.6850402143033832
C001	2:Del:M:1	0.7900355323558561	0.2099644676441439
C001	3:Del:M:1	0.18138350180531482	0.8186164981946853
C001	3:Del:M:2	0.7522985462352941	0.24770145376470593
C001	4:Del:M:1	0.4719470938375375	0.5280529061624626
C001	4:Del:M:2	0.7691406092191458	0.2308593907808541
C001	4:Del:M:3	0.6932479538962883	0.30675204610371165
C001	5:Del:M:1	0.1958790939602196	0.8041209060397804
C001	5:Del:M:2	0.08787590503507264	0.9121240949649274
C001	5:Del:M:3	0.08473120185369773	0.9152687981463022
C001	5:Del:M:4	0.41586145557017384	0.5841385444298262
C001	5:Del:M:5	0.3694824618689175	0.6305175381310826
C002	1:Del:C:0	0.4621993123234613	0.5378006876765387
C002	1:Del:C:1	0.41578048333912665	0.5842195166608732
C002	1:Del:C:2	0.727362421484758	0.2726375785152419
C002	1:Del:C:3	0.4183862912770292	0.5816137087229707
C002	1:Del:C:4	0.6416735637023392	0.35832643629766087
C002	1:Del:C:5	0.9336853065661753	0.0663146934338247
C002	1:Del:T:0	0.12912055852087165	0.8708794414791283
C002	1:Del:T:1	0.09914892714570726	0.9008510728542928
C002	1:Del:T:2	0.35067525553976114	0.6493247444602388
C002	1:Del:T:3	0.8943812057911827	0.10561879420881733
C002	1:Del:T:4	0.8852262815118217	0.11477371848817824
C002	1:Del:T:5	0.966248915741607	0.033751084258393044
C002	1:Ins:C:0	0.8968226949219165	0.1031773050780835
C002	1:Ins:C:1	0.5371165214710023	0.46288347852899764
C002	1:Ins:C:2	0.6975166409330101	0.3024833590669898
C002	1:Ins:C:3	0.8700966555489662	0.1299033444510338
C002	1:Ins:C:4	0.7948477040209507	0.2051522959790493
C002	1:Ins:C:5	0.6883382834432161	0.3116617165567839
C002	1:Ins:T:0	0.8209423601116197	0.1790576398883802
C002	1:Ins:T:1	0.314601551694152	0.6853984483058481
C002	1:Ins:T:2	0.3731467865700333	0.6268532134299667
C002	1:Ins:T:3	0.6780867831616805	0.32191321683831964
C002	1:Ins:T:4	0.9774303489835863	0.022569651016413766
C002	1:Ins:T:5	0.8022148527194172	0.1977851472805829
C002	2:Del:R:0	0.601813138550918	0.39818686144908194
C002	2:Del:R:1	0.8411815273165048	0.15881847268349533
C002	2:Del:R:2	0.916018136591497	0.083981863408503
C002	2:Del:R:3	0.31542837503612187	0.6845716249638781
C002	2:Del:R:4	0.5921931305525179	0.4078068694474823
C002	2:Del:R:5	0.9887092922585469	0.011290707741453243
C002	3:Del:R:0	0.49297943829275787	0.5070205617072421
C002	3:Del:R:1	0.9073676973247348	0.09263230267526527
C002	3:Del:R:2	0.9362640408021097	0.06373595919789035
C002	3:Del:R:3	0.8993118678137269	0.10068813218627318
C002	3:Del:R:4	0.8817532756599621	0.11824672434003781
C002	3:Del:R:5	0.4086539122028807	0.5913460877971193
C002	4:Del:R:0	0.35285415731249475	0.6471458426875052
C002	4:Del:R:1	0.7056117903127066	0.29438820968729346
C002	4:Del:R:2	0.9752006158028144	0.024799384197185744
C002	4:Del:R:3	0.380607756306652	0.619392243693348
C002	4:Del:R:4	0.8305357410207636	0.16946425897923656
C002	4:Del:R:5	0.8305357410207636	0.16946425897923656
C002	5:Del:R:0	0.2504632898298684	0.7495367101701316
C002	5:Del:R:1	0.7041417436240982	0.29585825637590174
C002	5:Del:R:2	0.4871391319603901	0.5128608680396098
C002	5:Del:R:3	0.4477377981246324	0.5522622018753676
C002	5:Del:R:4	0.383422625286973	0.616577374713027
C002	5:Del:R:5	0.8305357410207636	0.16946425897923656
C002	2:Ins:R:0	0.906323531255526	0.09367646874447401
C002	2:Ins:R:1	0.6711118779899066	0.32888812201009354
C002	2:Ins:R:2	0.19081804794894675	0.8091819520510533
C002	2:Ins:R:3	0.49845082820590825	0.5015491717940918
C002	2:Ins:R:4	0.7213064734399152	0.27869352656008484
C002	2:Ins:R:5	0.3487331393949187	0.6512668606050812
C002	3:Ins:R:0	0.6630256549753025	0.3369743450246974
C002	3:Ins:R:1	0.2456202354064182	0.7543797645935818
C002	3:Ins:R:2	0.813794074215055	0.18620592578494505
C002	3:Ins:R:3	0.8305357410207636	0.16946425897923656
C002	3:Ins:R:4	0.06653916285017986	0.9334608371498202
C002	3:Ins:R:5	0.8296278692294489	0.1703721307705512
C002	4:Ins:R:0	0.7130516393538987	0.28694836064610135
C002	4:Ins:R:1	0.5412422053080094	0.45875779469199063
C002	4:Ins:R:2	0.44950082400954505	0.5504991759904548
C002	4:Ins:R:3	0.6914757227023844	0.30852427729761567
C002	4:Ins:R:4	0.2987492346723986	0.7012507653276013
C002	4:Ins:R:5	0.5660547782681098	0.4339452217318902
C002	5:Ins:R:0	0.08285937192147681	0.9171406280785231
C002	5:Ins:R:1	0.7277773779615896	0.27222262203841047
C002	5:Ins:R:2	0.37244412807946087	0.6275558719205391
C002	5:Ins:R:3	0.7976804137244234	0.20231958627557653
C002	5:Ins:R:4	0.19731728338835278	0.8026827166116471
C002	5:Ins:R:5	0.4395748921509202	0.5604251078490798
C002	2:Del:M:1	0.865213549134986	0.13478645086501392
C002	3:Del:M:1	0.27431139445850244	0.7256886055414976
C002	3:Del:M:2	0.8382214781738709	0.161778521826129
C002	4:Del:M:1	0.6039175956859592	0.396082404314041
C002	4:Del:M:2	0.8503832414452832	0.14961675855471682
C002	4:Del:M:3	0.7940467349518741	0.20595326504812597
C002	5:Del:M:1	0.2935702145399382	0.7064297854600617
C002	5:Del:M:2	0.14115797639856503	0.8588420236014349
C002	5:Del:M:3	0.1363916536547899	0.8636083463452101
C002	5:Del:M:4	0.5484373780920934	0.4515626219079066
C002	5:Del:M:5	0.4999268424086181	0.5000731575913818
C003	1:Del:C:0	0.7795036794144609	0.22049632058553909
C003	1:Del:C:1	0.7453851119527986	0.2546148880472014
C003	1:Del:C:2	0.9164873173712909	0.08351268262870913
C003	1:Del:C:3	0.7474138868038671	0.2525861131961328
C003	1:Del:C:4	0.8804715834394875	0.11952841656051258
C003	1:Del:C:5	0.983026723531378	0.01697327646862199
C003	1:Del:T:0	0.37883669028665606	0.621163309713344
C003	1:Del:T:1	0.31164312685734236	0.6883568731426577
C003	1:Del:T:2	0.6895884220753862	0.3104115779246138
C003	1:Del:T:3	0.9720927299581313	0.02790727004186871
C003	1:Del:T:4	0.9694436249957529	0.030556375004247086
C003	1:Del:T:5	0.9915798943470778	0.008420105652922167
C003	1:Ins:C:0	0.972792482622642	0.02720751737735815
C003	1:Ins:C:1	0.8267845454453046	0.1732154545546954
C003	1:Ins:C:2	0.9046305489809244	0.09536945101907555
C003	1:Ins:C:3	0.964976410888345	0.03502358911165502
C003	1:Ins:C:4	0.940958926751213	0.05904107324878703
C003	1:Ins:C:5	0.9008433326900139	0.09915666730998611
C003	1:Ins:T:0	0.9496461016139699	0.050353898386030084
C003	1:Ins:T:1	0.6537524520870133	0.3462475479129867
C003	1:Ins:T:2	0.7100295733802715	0.2899704266197285
C003	1:Ins:T:3	0.8965310626102955	0.10346893738970443
C003	1:Ins:T:4	0.9944178812858279	0.005582118714172236
C003	1:Ins:T:5	0.9434524108183531	0.056547589181647026
C003	2:Del:R:0	0.8614390272295906	0.13856097277040935
C003	2:Del:R:1	0.956115344290031	0.04388465570996896
C003	2:Del:R:2	0.9781978532476955	0.02180214675230447
C003	2:Del:R:3	0.6546193029120954	0.34538069708790464
C003	2:Del:R:4	0.8565968294065726	0.14340317059342755
C003	2:Del:R:5	0.9972315309612317	0.002768469038768305
C003	3:Del:R:0	0.7999823609356943	0.2000176390643057
C003	3:Del:R:1	0.9757828274739281	0.024217172526071862
C003	3:Del:R:2	0.9837202064265872	0.01627979357341284
C003	3:Del:R:3	0.9735030197503879	0.026496980249612088
C003	3:Del:R:4	0.9684281126665734	0.03157188733342676
C003	3:Del:R:5	0.7397626683461954	0.2602373316538045
C003	4:Del:R:0	0.6916301236904465	0.3083698763095536
C003	4:Del:R:1	0.9079146147097669	0.09208538529023312
C003	4:Del:R:2	0.9938558550944369	0.0061441449055632084
C003	4:Del:R:3	0.7165269497488419	0.28347305025115804
C003	4:Del:R:4	0.9527408717827617	0.047259128217238225
C003	4:Del:R:5	0.9527408717827617	0.047259128217238225
C003	5:Del:R:0	0.5788673005704881	0.42113269942951187
C003	5:Del:R:1	0.9073220949735897	0.09267790502641023
C003	5:Del:R:2	0.7962165670703047	0.2037834329296952
C003	5:Del:R:3	0.7693160116344446	0.23068398836555543
C003	5:Del:R:4	0.7189425253581841	0.28105747464181596
C003	5:Del:R:5	0.9527408717827617	0.047259128217238225
C003	2:Ins:R:0	0.9754890153723305	0.024510984627669555
C003	2:Ins:R:1	0.8935461504779338	0.10645384952206623
C003	2:Ins:R:2	0.4923917765429577	0.5076082234570423
C003	2:Ins:R:3	0.8034615913308161	0.1965384086691839
C003	2:Ins:R:4	0.914136385600836	0.08586361439916398
C003	2:Ins:R:5	0.6877574015603819	0.3122425984396181
C003	3:Ins:R:0	0.8900326944409019	0.10996730555909806
C003	3:Ins:R:1	0.5725245826001626	0.4274754173998374
C003	3:Ins:R:2	0.9473060902667606	0.052693909733239404
C003	3:Ins:R:3	0.9527408717827617	0.047259128217238225
C003	3:Ins:R:4	0.22673495940975047	0.7732650405902496
C003	3:Ins:R:5	0.9524502079073824	0.047549792092617636
C003	4:Ins:R:0	0.9108875001936756	0.0891124998063244
C003	4:Ins:R:1	0.8291496599611424	0.17085034003885763
C003	4:Ins:R:2	0.770578470390147	0.229421529609853
C003	4:Ins:R:3	0.9021456400877063	0.09785435991229374
C003	4:Ins:R:4	0.6366855563693029	0.3633144436306971
C003	4:Ins:R:5	0.8429099282221454	0.15709007177785453
C003	5:Ins:R:0	0.2709421514397081	0.729057848560292
C003	5:Ins:R:1	0.9166474106246568	0.0833525893753432
C003	5:Ins:R:2	0.7094104622569462	0.29058953774305396
C003	5:Ins:R:3	0.9419215708352376	0.05807842916476239
C003	5:Ins:R:4	0.5027803984781517	0.49721960152184835
C003	5:Ins:R:5	0.7633944934122096	0.23660550658779061
C003	2:Del:M:1	0.9635102907771842	0.03648970922281586
C003	3:Del:M:1	0.6085952270668675	0.39140477293313247
C003	3:Del:M:2	0.9551832957388829	0.04481670426111711
C003	4:Del:M:1	0.8624848735808612	0.13751512641913882
C003	4:Del:M:2	0.9589826663868862	0.04101733361311377
C003	4:Del:M:3	0.940685845331584	0.05931415466841615
C003	5:Del:M:1	0.6309189738285876	0.36908102617141236
C003	5:Del:M:2	0.4033713909092432	0.5966286090907567
C003	5:Del:M:3	0.39381102939933604	0.6061889706006639
C003	5:Del:M:4	0.8332207117723732	0.1667792882276268
C003	5:Del:M:5	0.8043922402360093	0.19560775976399072
C004	1:Del:C:0	0.5530382819685709	0.44696171803142926
C004	1:Del:C:1	0.5060813822134289	0.493918617786571
C004	1:Del:C:2	0.79343026472576	0.20656973527424
C004	1:Del:C:3	0.5087602883499763	0.4912397116500236
C004	1:Del:C:4	0.7205278435817533	0.2794721564182468
C004	1:Del:C:5	0.9529868630364255	0.04701313696357437
C004	1:Del:T:0	0.17590946537450078	0.8240905346254992
C004	1:Del:T:1	0.1367829468088454	0.8632170531911546
C004	1:Del:T:2	0.4374232561831599	0.5625767438168401
C004	1:Del:T:3	0.9241938098315725	0.07580619016842742
C004	1:Del:T:4	0.9173843097267124	0.08261569027328754
C004	1:Del:T:5	0.9763129575910723	0.023687042408927696
C004	1:Ins:C:0	0.9260031663213152	0.07399683367868473
C004	1:Ins:C:1	0.6255530004277479	0.37444699957225214
C004	1:Ins:C:2	0.7685152118275737	0.23148478817242638
C004	1:Ins:C:3	0.9060438672312655	0.09395613276873443
C004	1:Ins:C:4	0.8479798772381172	0.15202012276188284
C004	1:Ins:C:5	0.760752253374173	0.239247746625827
C004	1:Ins:T:0	0.8684349439049057	0.13156505609509433
C004	1:Ins:T:1	0.3978941287540423	0.6021058712459578
C004	1:Ins:T:2	0.4615027335383249	0.5384972664616752
C004	1:Ins:T:3	0.7520245780690534	0.24797542193094663
C004	1:Ins:T:4	0.9842147319767268	0.015785268023273215
C004	1:Ins:T:5	0.8537899890825581	0.1462100109174419
C004	2:Del:R:0	0.6851349492778401	0.31486505072215987
C004	2:Del:R:1	0.8840640574040913	0.11593594259590871
C004	2:Del:R:2	0.9401321821857644	0.05986781781423556
C004	2:Del:R:3	0.3988124834671902	0.6011875165328098
C004	2:Del:R:4	0.6764456943999979	0.32355430560000215
C004	2:Del:R:5	0.9921305487915612	0.007869451208438788
C004	3:Del:R:0	0.5833065385197712	0.4166934614802289
C004	3:Del:R:1	0.9337860349536676	0.06621396504633242
C004	3:Del:R:2	0.9548513247157668	0.04514867528423316
C004	3:Del:R:3	0.927844994545086	0.07215500545491403
C004	3:Del:R:4	0.9147907260150935	0.08520927398490653
C004	3:Del:R:5	0.4987283185170657	0.5012716814829343
C004	4:Del:R:0	0.4397761041368194	0.5602238958631806
C004	4:Del:R:1	0.7753223143481595	0.2246776856518405
C004	4:Del:R:2	0.9826433492843817	0.0173566507156183
C004	4:Del:R:3	0.4694074309674504	0.5305925690325495
C004	4:Del:R:4	0.8758685577619932	0.12413144223800683
C004	4:Del:R:5	0.8758685577619932	0.12413144223800683
C004	5:Del:R:0	0.3248224769620304	0.6751775230379696
C004	5:Del:R:1	0.7740889215220694	0.2259110784779306
C004	5:Del:R:2	0.577615227018168	0.422384772981832
C004	5:Del:R:3	0.5385808910527563	0.46141910894724375
C004	5:Del:R:4	0.47237817802888366	0.5276218219711163
C004	5:Del:R:5	0.8758685577619932	0.12413144223800683
C004	2:Ins:R:0	0.9330176774657326	0.06698232253426738
C004	2:Ins:R:1	0.7460517206405459	0.253948279359454
C004	2:Ins:R:2	0.2534573153485029	0.7465426846514971
C004	2:Ins:R:3	0.5886165927652806	0.41138340723471944
C004	2:Ins:R:4	0.7884149506052667	0.21158504939473327
C004	2:Ins:R:5	0.4353228019808515	0.5646771980191486
C004	3:Ins:R:0	0.7390916957951736	0.26090830420482625
C004	3:Ins:R:1	0.31915381814853777	0.6808461818514623
C004	3:Ins:R:2	0.8628659286092848	0.13713407139071526
C004	3:Ins:R:3	0.8758685577619932	0.12413144223800683
C004	3:Ins:R:4	0.09307431671853664	0.9069256832814633
C004	3:Ins:R:5	0.875167044590831	0.1248329554091691
C004	4:Ins:R:0	0.781545849272886	0.21845415072711408
C004	4:Ins:R:1	0.6294342658710866	0.3705657341289133
C004	4:Ins:R:2	0.5403516315495072	0.45964836845049284
C004	4:Ins:R:3	0.7634112718532265	0.23658872814677348
C004	4:Ins:R:4	0.3801727823837628	0.6198272176162373
C004	4:Ins:R:5	0.6525390352827853	0.34746096471721466
C004	5:Ins:R:0	0.11510035206727111	0.8848996479327288
C004	5:Ins:R:1	0.7937731757056784	0.20622682429432154
C004	5:Ins:R:2	0.4607559894335378	0.5392440105664621
C004	5:Ins:R:3	0.850217195270605	0.14978280472939498
C004	5:Ins:R:4	0.26140082736004405	0.738599172639956
C004	5:Ins:R:5	0.5303522785562935	0.4696477214437064
C004	2:Del:M:1	0.9023603924418875	0.09763960755811246
C004	3:Del:M:1	0.3524217602584854	0.6475782397415146
C004	3:Del:M:2	0.8817909348641372	0.11820906513586286
C004	4:Del:M:1	0.6870280529730032	0.31297194702699677
C004	4:Del:M:2	0.8911028629083619	0.10889713709163804
C004	4:Del:M:3	0.8473465102504945	0.15265348974950566
C004	5:Del:M:1	0.3743357221263952	0.6256642778736047
C004	5:Del:M:2	0.19135042286177098	0.8086495771382289
C004	5:Del:M:3	0.18525488004825177	0.8147451199517481
C004	5:Del:M:4	0.6361760257772424	0.3638239742227575
C004	5:Del:M:5	0.5900454960465225	0.40995450395347754
C005	1:Del:C:0	0.6140263416534557	0.38597365834654435
C005	1:Del:C:1	0.5684772730957717	0.4315227269042282
C005	1:Del:C:2	0.8316045611827305	0.1683954388172695
C005	1:Del:C:3	0.5711045642285659	0.4288954357714341
C005	1:Del:C:4	0.7682392857681626	0.2317607142318374
C005	1:Del:C:5	0.9630481776763408	0.03695182232365914
C005	1:Del:T:0	0.2153460528997567	0.7846539471002434
C005	1:Del:T:1	0.16924938046685056	0.8307506195331494
C005	1:Del:T:2	0.4999220365077901	0.5000779634922099
C005	1:Del:T:3	0.9400293755215039	0.05997062447849605
C005	1:Del:T:4	0.9345415984477937	0.0654584015522062
C005	1:Del:T:5	0.9814792555353722	0.018520744464627887
C005	1:Ins:C:0	0.941484696656768	0.058515303343231885
C005	1:Ins:C:1	0.6823299813704976	0.3176700186295025
C005	1:Ins:C:2	0.8101923693844342	0.1898076306155659
C005	1:Ins:C:3	0.9253646866441174	0.07463531335588267
C005	1:Ins:C:4	0.8776281296856951	0.12237187031430484
C005	1:Ins:C:5	0.80346965432518	0.19653034567482006
C005	1:Ins:T:0	0.894589778205278	0.10541022179472201
C005	1:Ins:T:1	0.459356647525347	0.540643352474653
C005	1:Ins:T:2	0.5242359883638259	0.47576401163617404
C005	1:Ins:T:3	0.7958821825172859	0.20411781748271404
C005	1:Ins:T:4	0.9876793504808139	0.012320649519186093
C005	1:Ins:T:5	0.8824621675610769	0.11753783243892311
C005	2:Del:R:0	0.7366804915770474	0.26331950842295265
C005	2:Del:R:1	0.9074430040773743	0.09255699592262571
C005	2:Del:R:2	0.9528083053043986	0.04719169469560128
C005	2:Del:R:3	0.4603084101152716	0.5396915898847283
C005	2:Del:R:4	0.7288507615175164	0.2711492384824837
C005	2:Del:R:5	0.9938685933255111	0.006131406674488831
C005	3:Del:R:0	0.6428318321383013	0.3571681678616985
C005	3:Del:R:1	0.947731154405022	0.052268845594978124
C005	3:Del:R:2	0.9645284764907619	0.03547152350923815
C005	3:Del:R:3	0.9429649142182437	0.05703508578175627
C005	3:Del:R:4	0.932446977114957	0.06755302288504293
C005	3:Del:R:5	0.5612477904373081	0.4387522095626919
C005	4:Del:R:0	0.5023108969410008	0.4976891030589992
C005	4:Del:R:1	0.8160672244189999	0.18393277558100005
C005	4:Del:R:2	0.9864481126935155	0.013551887306484468
C005	4:Del:R:3	0.5321533443188761	0.46784665568112394
C005	4:Del:R:4	0.9007145570992139	0.09928544290078618
C005	4:Del:R:5	0.9007145570992139	0.09928544290078618
C005	5:Del:R:0	0.382161827152337	0.6178381728476631
C005	5:Del:R:1	0.8150041355734872	0.1849958644265128
C005	5:Del:R:2	0.6374482085408827	0.3625517914591173
C005	5:Del:R:3	0.6001152570960707	0.39988474290392934
C005	5:Del:R:4	0.5351207024767117	0.4648792975232882
C005	5:Del:R:5	0.9007145570992139	0.09928544290078618
C005	2:Ins:R:0	0.9471154536419626	0.0528845463580374
C005	2:Ins:R:1	0.7906716554022557	0.2093283445977442
C005	2:Ins:R:2	0.30386862650717633	0.6961313734928237
C005	2:Ins:R:3	0.6478412948112358	0.35215870518876424
C005	2:Ins:R:4	0.827314361737069	0.17268563826293107
C005	2:Ins:R:5	0.4977870196385896	0.5022129803614104
C005	3:Ins:R:0	0.7845814315310307	0.21541856846896937
C005	3:Ins:R:1	0.37604983984768175	0.6239501601523182
C005	3:Ins:R:2	0.8899876233371903	0.11001237666280962
C005	3:Ins:R:3	0.9007145570992139	0.09928544290078618
C005	3:Ins:R:4	0.11656714788352214	0.8834328521164779
C005	3:Ins:R:5	0.9001374485867311	0.09986255141326895
C005	4:Ins:R:0	0.8214220857462625	0.17857791425373754
C005	4:Ins:R:1	0.6859182188295219	0.3140817811704781
C005	4:Ins:R:2	0.6018244360182707	0.3981755639817292
C005	4:Ins:R:3	0.805775118628477	0.19422488137152302
C005	4:Ins:R:4	0.4409024073603046	0.5590975926396954
C005	4:Ins:R:5	0.7071398086382022	0.29286019136179775
C005	5:Ins:R:0	0.1432744692706892	0.8567255307293108
C005	5:Ins:R:1	0.8318975280030951	0.16810247199690492
C005	5:Ins:R:2	0.5234864147103027	0.47651358528969723
C005	5:Ins:R:3	0.8794911166452065	0.12050888335479355
C005	5:Ins:R:4	0.31273022395376887	0.6872697760462311
C005	5:Ins:R:5	0.5921530150605634	0.40784698493943655
C005	2:Del:M:1	0.9223737731603934	0.07762622683960664
C005	3:Del:M:1	0.4116625904056713	0.5883374095943288
C005	3:Del:M:2	0.9055793089798913	0.09442069102010871
C005	4:Del:M:1	0.7383820216306654	0.26161797836933476
C005	4:Del:M:2	0.9132017646317918	0.08679823536820826
C005	4:Del:M:3	0.8771003845993209	0.12289961540067898
C005	5:Del:M:1	0.4347869855336774	0.5652130144663227
C005	5:Del:M:2	0.23326880524401894	0.766731194755981
C005	5:Del:M:3	0.22621147989802484	0.7737885201019752
C005	5:Del:M:4	0.6921349812378051	0.30786501876219485
C005	5:Del:M:5	0.6491870896731827	0.3508129103268172
C006	1:Del:C:0	0.5018775666587789	0.49812243334122097
C006	1:Del:C:1	0.45484406037303504	0.5451559396269651
C006	1:Del:C:2	0.7577317085876205	0.24226829141237946
C006	1:Del:C:3	0.45750296990762757	0.5424970300923725
C006	1:Del:C:4	0.677353810411579	0.32264618958842084
C006	1:Del:C:5	0.9428770576458655	0.05712294235413441
C006	1:Del:T:0	0.1480781138615159	0.8519218861384842
C006	1:Del:T:1	0.11428349133452281	0.8857165086654771
C006	1:Del:T:2	0.38768107016232584	0.6123189298376741
C006	1:Del:T:3	0.9084868613905004	0.09151313860949968
C006	1:Del:T:4	0.9004184674133406	0.09958153258665937
C006	1:Del:T:5	0.9710669548919209	0.028933045108079123
C006	1:Ins:C:0	0.9106348636007815	0.08936513639921849
C006	1:Ins:C:1	0.5763339683633943	0.42366603163660566
C006	1:Ins:C:2	0.7299762775847853	0.27002372241521466
C006	1:Ins:C:3	0.8870359363422662	0.11296406365773382
C006	1:Ins:C:4	0.8195645450326277	0.18043545496737243
C006	1:Ins:C:5	0.7213894398145438	0.2786105601854562
C006	1:Ins:T:0	0.8431357572116889	0.1568642427883112
C006	1:Ins:T:1	0.3498516618173731	0.650148338182627
C006	1:Ins:T:2	0.41102288916169677	0.5889771108383031
C006	1:Ins:T:3	0.7117698653528786	0.28823013464712155
C006	1:Ins:T:4	0.980684123161052	0.01931587683894789
C006	1:Ins:T:5	0.826238134237734	0.17376186576226604
C006	2:Del:R:0	0.63923092786012	0.3607690721398801
C006	2:Del:R:1	0.8612902254091974	0.1387097745908026
C006	2:Del:R:2	0.9274684686242802	0.07253153137571985
C006	2:Del:R:3	0.35072372198752827	0.6492762780124718
C006	2:Del:R:4	0.6299590698030646	0.3700409301969354
C006	2:Del:R:5	0.9903530758490389	0.009646924150961187
C006	3:Del:R:0	0.5326828381016012	0.4673171618983989
C006	3:Del:R:1	0.9198943147770954	0.08010568522290466
C006	3:Del:R:2	0.9451193679294975	0.05488063207050248
C006	3:Del:R:3	0.9128232063928676	0.08717679360713233
C006	3:Del:R:4	0.8973518644119	0.10264813558809993
C006	3:Del:R:5	0.4475608683807601	0.5524391316192399
C006	4:Del:R:0	0.38995181897962483	0.6100481810203751
C006	4:Del:R:1	0.7375296158656839	0.26247038413431606
C006	4:Del:R:2	0.9787688591116444	0.021231140888355583
C006	4:Del:R:3	0.4187352931721126	0.5812647068278873
C006	4:Del:R:4	0.8517548003342346	0.14824519966576552
C006	4:Del:R:5	0.8517548003342346	0.14824519966576552
C006	5:Del:R:0	0.2814782454045386	0.7185217545954613
C006	5:Del:R:1	0.7361593565366554	0.2638406434633446
C006	5:Del:R:2	0.5268609377449864	0.47313906225501345
