NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
108	3.632	121.027	1.545	73.077	1.385	0.59	40000.0
109	3.239	124.34	1.452	72.948	1.418	0.572	40000.0
110	3.476	138.73	1.546	79.844	1.503	0.517	0.0
111	2.813	113.129	1.317	69.862	1.223	0.621	0.0
112	2.976	121.188	1.343	72.75	1.3	0.61	40000.0
113	3.836	136.392	1.705	79.365	1.416	0.547	40000.0
114	2.938	119.176	1.336	72.617	1.267	0.595	0.0
115	3.381	124.192	1.485	75.908	1.305	0.58	60000.0
116	3.521	129.975	1.574	77.802	1.384	0.57	0.0
117	3.488	131.377	1.528	77.281	1.334	0.56	60000.0
118	3.296	121.749	1.5	73.801	1.19	0.623	60000.0
119	3.296	121.313	1.456	72.657	1.288	0.595	60000.0
120	2.807	114.926	1.291	68.456	1.181	0.643	80000.0
121	3.269	121.709	1.439	73.688	1.374	0.566	40000.0
122	2.792	117.924	1.284	70.851	1.314	0.597	60000.0
123	3.211	131.003	1.473	77.124	1.345	0.565	60000.0
124	2.907	118.391	1.288	70.408	1.385	0.6	60000.0
125	3.136	123.34	1.461	74.292	1.354	0.595	40000.0
126	2.949	116.71	1.424	70.429	1.155	0.633	40000.0
127	3.5	128.371	1.493	76.557	1.353	0.566	60000.0
128	2.858	116.405	1.319	69.192	1.21	0.639	60000.0
129	2.81	119.722	1.312	71.615	1.225	0.613	60000.0
130	3.055	120.17	1.378	72.98	1.224	0.609	40000.0
131	3.187	126.929	1.434	76.545	1.295	0.569	60000.0
132	3.026	117.596	1.32	70.0	1.232	0.617	60000.0
133	3.171	120.775	1.405	72.723	1.26	0.595	40000.0
134	3.077	128.649	1.377	76.004	1.329	0.58	0.0
135	3.449	125.377	1.458	76.03	1.336	0.587	40000.0
136	3.271	122.291	1.434	72.633	1.381	0.598	40000.0
137	3.278	125.507	1.488	74.651	1.355	0.573	60000.0
138	3.442	134.257	1.524	79.611	1.427	0.524	60000.0
139	3.289	121.56	1.498	72.492	1.315	0.58	40000.0
140	3.378	127.77	1.473	75.834	1.373	0.559	40000.0
141	2.658	113.94	1.258	70.844	1.172	0.626	60000.0
142	3.169	124.082	1.351	74.033	1.338	0.588	60000.0
143	3.196	125.532	1.453	74.171	1.356	0.593	80000.0
144	3.705	129.795	1.559	77.132	1.364	0.554	0.0
145	3.445	128.761	1.509	75.004	1.358	0.57	60000.0
146	3.143	118.578	1.478	72.137	1.2	0.632	40000.0
147	3.008	122.049	1.355	72.953	1.252	0.599	80000.0
148	3.011	127.458	1.383	75.223	1.346	0.575	40000.0
149	3.623	132.933	1.646	78.769	1.362	0.557	40000.0
150	3.019	122.987	1.36	73.326	1.358	0.571	40000.0
151	3.132	123.975	1.476	74.017	1.341	0.579	40000.0
152	3.244	116.37	1.472	71.181	1.194	0.625	40000.0
153	3.437	124.926	1.497	73.617	1.387	0.587	80000.0
154	2.6	111.369	1.207	67.301	1.14	0.65	60000.0
155	3.29	125.235	1.545	74.748	1.337	0.585	40000.0
156	3.335	125.835	1.521	75.274	1.302	0.58	0.0
157	2.988	123.436	1.372	74.126	1.366	0.593	80000.0
158	3.211	124.218	1.455	73.531	1.336	0.582	60000.0
159	3.297	129.053	1.457	75.28	1.449	0.571	60000.0
160	3.115	120.179	1.396	71.937	1.318	0.6	60000.0
161	3.091	124.281	1.445	75.701	1.3	0.58	60000.0
162	2.993	115.86	1.411	68.944	1.245	0.641	40000.0
163	3.032	119.485	1.404	72.968	1.193	0.607	60000.0
164	3.349	129.295	1.508	76.079	1.283	0.582	40000.0
165	3.668	127.69	1.588	77.801	1.344	0.558	40000.0
166	3.047	120.194	1.369	75.097	1.173	0.604	40000.0
167	3.056	122.297	1.403	74.17	1.294	0.592	60000.0
168	2.966	118.421	1.339	70.545	1.286	0.619	80000.0
169	3.214	114.885	1.39	67.918	1.286	0.62	60000.0
170	3.277	115.849	1.395	70.14	1.23	0.62	40000.0
171	2.869	122.361	1.319	72.756	1.259	0.598	40000.0
172	3.056	118.05	1.399	71.069	1.274	0.619	60000.0
173	3.199	130.384	1.482	77.064	1.307	0.564	40000.0
174	2.849	118.745	1.335	71.652	1.201	0.612	60000.0
175	3.045	128.535	1.459	75.844	1.311	0.576	40000.0
176	3.085	122.534	1.424	73.66	1.26	0.603	40000.0
177	2.834	121.282	1.36	72.593	1.299	0.585	40000.0
178	3.188	126.386	1.419	75.089	1.357	0.574	40000.0
179	3.022	120.27	1.394	72.704	1.152	0.621	60000.0
180	2.951	116.679	1.298	69.259	1.228	0.635	40000.0
181	3.188	124.183	1.44	75.119	1.301	0.584	80000.0
182	3.047	124.031	1.415	73.357	1.292	0.589	60000.0
183	3.034	125.499	1.382	75.259	1.341	0.564	60000.0
184	3.633	133.375	1.727	79.64	1.369	0.539	60000.0
185	3.424	127.246	1.471	76.281	1.43	0.553	60000.0
186	3.093	124.653	1.463	75.303	1.281	0.59	0.0
187	3.249	115.892	1.451	71.821	1.223	0.615	60000.0
188	2.744	114.859	1.254	68.526	1.218	0.624	0.0
189	3.14	126.663	1.385	75.41	1.322	0.582	60000.0
190	3.417	133.697	1.485	77.758	1.477	0.552	40000.0
191	2.92	118.132	1.357	72.58	1.213	0.621	40000.0
192	3.262	127.367	1.538	75.864	1.344	0.585	80000.0
193	3.435	123.0	1.551	73.26	1.283	0.601	40000.0
194	3.43	123.938	1.486	76.185	1.406	0.557	40000.0
195	3.252	121.117	1.466	73.009	1.409	0.558	40000.0
196	3.323	128.996	1.499	76.25	1.332	0.59	40000.0
197	2.985	124.474	1.311	75.056	1.328	0.574	40000.0
198	2.935	118.552	1.385	72.648	1.228	0.616	80000.0
199	2.919	120.165	1.357	72.869	1.248	0.593	60000.0
200	3.024	118.696	1.37	73.052	1.259	0.615	60000.0
