NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
84	31.737	117.83	6.918	75.519	1.177	0.582	60000.0
85	31.558	122.096	7.011	77.448	1.226	0.562	40000.0
86	31.116	119.672	6.749	75.623	1.22	0.575	60000.0
87	30.577	121.291	6.583	76.658	1.247	0.553	60000.0
88	32.044	121.39	6.952	77.229	1.268	0.545	80000.0
89	31.867	121.527	6.782	76.453	1.229	0.563	40000.0
90	31.896	120.293	6.817	75.336	1.239	0.576	40000.0
91	31.389	119.488	6.81	75.915	1.213	0.574	60000.0
92	30.804	122.326	6.562	76.257	1.259	0.559	40000.0
93	31.633	120.24	6.854	76.531	1.228	0.566	40000.0
94	31.091	118.933	6.788	75.679	1.215	0.569	60000.0
95	31.492	124.696	6.757	78.209	1.298	0.525	40000.0
96	31.733	124.251	6.814	78.084	1.263	0.537	60000.0
97	31.185	120.616	6.818	76.447	1.251	0.564	60000.0
98	31.069	122.576	6.523	77.233	1.245	0.543	40000.0
99	31.247	118.865	6.598	75.795	1.224	0.57	60000.0
100	32.712	122.769	6.974	77.658	1.256	0.546	60000.0
101	30.68	119.807	6.586	76.095	1.249	0.561	40000.0
102	31.473	122.24	6.654	76.56	1.271	0.559	40000.0
103	31.575	120.593	6.844	76.254	1.246	0.567	40000.0
104	32.194	121.142	6.751	76.022	1.223	0.574	80000.0
105	31.33	120.551	6.773	75.987	1.222	0.565	40000.0
106	32.102	122.91	6.897	77.941	1.278	0.538	40000.0
107	31.225	118.878	6.616	75.755	1.214	0.576	60000.0
108	31.959	120.72	6.796	76.804	1.237	0.556	60000.0
109	31.554	120.396	6.662	76.623	1.217	0.563	40000.0
110	32.404	121.318	6.902	76.575	1.253	0.563	40000.0
111	31.985	120.184	6.904	76.64	1.233	0.559	40000.0
112	31.479	121.782	6.626	77.388	1.266	0.541	40000.0
113	31.503	121.837	6.722	77.009	1.266	0.551	60000.0
114	31.335	119.919	6.72	76.084	1.269	0.559	80000.0
115	31.075	119.813	6.668	76.299	1.212	0.566	40000.0
116	31.511	120.907	6.771	76.28	1.233	0.565	40000.0
117	31.809	119.573	6.894	76.238	1.201	0.569	40000.0
118	32.416	119.897	7.274	77.568	1.223	0.553	40000.0
119	32.014	122.547	6.898	77.781	1.256	0.545	40000.0
120	32.087	119.214	6.832	76.051	1.21	0.573	40000.0
121	31.387	117.947	6.679	75.042	1.209	0.585	40000.0
122	31.246	122.426	6.648	76.838	1.276	0.549	0.0
123	32.616	118.94	7.074	75.827	1.216	0.586	40000.0
124	31.627	119.276	6.813	75.27	1.236	0.571	40000.0
125	31.362	118.787	6.71	75.556	1.221	0.579	40000.0
126	30.908	121.691	6.632	76.168	1.263	0.56	60000.0
127	30.901	117.602	6.666	75.269	1.186	0.576	40000.0
128	31.445	118.791	6.698	75.564	1.21	0.58	80000.0
129	32.84	120.016	7.08	76.641	1.214	0.566	40000.0
130	31.232	119.472	6.687	75.901	1.213	0.568	40000.0
131	31.361	122.674	6.746	76.773	1.293	0.553	60000.0
132	31.191	122.232	6.644	76.711	1.266	0.554	60000.0
133	30.523	119.139	6.597	75.568	1.216	0.577	60000.0
134	31.133	120.513	6.585	76.742	1.258	0.547	60000.0
135	32.155	120.545	6.928	77.197	1.233	0.555	40000.0
136	30.647	122.11	6.572	76.43	1.258	0.558	40000.0
137	31.14	121.147	6.685	76.425	1.227	0.566	80000.0
138	30.144	116.437	6.349	73.155	1.147	0.616	40000.0
139	31.299	120.891	6.564	76.318	1.25	0.553	80000.0
140	32.14	118.732	6.918	75.382	1.194	0.588	60000.0
141	31.333	118.705	6.679	76.411	1.191	0.564	60000.0
142	31.277	119.721	6.552	75.649	1.208	0.582	60000.0
143	32.558	124.907	7.044	78.652	1.269	0.533	40000.0
144	31.497	120.73	6.732	76.21	1.239	0.562	40000.0
145	31.916	119.325	6.894	75.371	1.217	0.577	40000.0
146	31.497	120.312	6.709	76.274	1.244	0.563	60000.0
147	30.447	120.791	6.501	76.629	1.283	0.546	60000.0
148	30.556	115.648	6.614	74.598	1.146	0.597	40000.0
149	32.153	121.87	6.879	76.971	1.256	0.556	0.0
150	31.367	122.096	6.695	77.176	1.26	0.548	40000.0
151	31.048	117.662	6.598	74.12	1.225	0.593	60000.0
152	30.756	117.531	6.457	74.689	1.183	0.591	60000.0
153	31.474	122.514	6.837	77.288	1.254	0.554	40000.0
154	30.407	117.219	6.55	74.82	1.199	0.59	40000.0
155	32.338	120.738	6.954	76.559	1.219	0.577	60000.0
156	31.165	120.201	6.626	76.461	1.22	0.567	60000.0
157	32.343	123.28	6.904	77.535	1.248	0.549	40000.0
158	31.661	119.001	6.715	75.291	1.201	0.576	40000.0
159	31.683	120.922	6.751	76.037	1.229	0.569	60000.0
160	30.636	120.966	6.493	76.528	1.265	0.55	40000.0
161	31.938	119.989	6.884	76.498	1.21	0.567	40000.0
162	32.033	119.951	6.951	76.51	1.22	0.561	60000.0
163	31.499	120.175	6.79	76.969	1.22	0.556	60000.0
164	32.817	122.907	6.997	77.774	1.238	0.549	60000.0
165	31.421	122.274	6.817	77.833	1.275	0.539	40000.0
166	30.741	119.622	6.591	75.846	1.233	0.575	80000.0
167	31.02	122.108	6.753	77.104	1.249	0.555	40000.0
168	30.882	119.15	6.635	75.662	1.208	0.577	60000.0
169	31.949	120.079	6.913	76.04	1.246	0.564	40000.0
170	31.63	119.847	6.806	75.477	1.205	0.578	40000.0
171	31.391	120.859	6.833	75.612	1.235	0.576	40000.0
172	31.687	120.018	6.904	76.323	1.224	0.564	0.0
173	32.043	120.675	7.022	75.743	1.217	0.583	40000.0
174	31.209	119.293	6.568	75.816	1.231	0.575	40000.0
175	31.072	121.33	6.68	76.213	1.241	0.564	40000.0
176	31.681	120.627	6.812	76.298	1.215	0.567	60000.0
177	31.88	120.893	6.86	76.49	1.237	0.561	80000.0
178	31.749	119.234	6.887	75.134	1.215	0.594	40000.0
179	30.757	117.405	6.591	74.692	1.195	0.584	40000.0
180	31.681	119.567	6.935	76.439	1.192	0.572	40000.0
181	30.731	118.597	6.467	75.341	1.2	0.576	40000.0
182	32.24	121.294	6.819	77.573	1.218	0.549	0.0
183	31.11	118.148	6.617	75.582	1.182	0.582	40000.0
184	31.451	118.801	6.722	74.911	1.189	0.587	40000.0
185	31.12	119.462	6.74	76.381	1.212	0.566	40000.0
186	32.363	120.315	6.898	76.424	1.234	0.567	40000.0
187	31.418	121.465	6.704	75.961	1.252	0.565	60000.0
188	30.597	117.862	6.615	75.323	1.191	0.573	40000.0
189	31.639	121.913	6.87	76.591	1.242	0.56	40000.0
190	31.95	118.786	6.907	74.942	1.206	0.592	40000.0
191	31.871	121.178	6.912	76.474	1.259	0.563	60000.0
192	31.055	119.612	6.635	76.015	1.229	0.575	40000.0
193	31.102	122.402	6.689	77.364	1.266	0.544	40000.0
194	31.101	118.078	6.742	75.51	1.171	0.578	60000.0
195	30.471	121.128	6.532	77.361	1.294	0.534	60000.0
196	31.752	118.735	6.814	75.535	1.205	0.584	80000.0
197	31.176	122.041	6.69	76.737	1.274	0.566	40000.0
198	31.701	120.212	6.746	76.66	1.23	0.553	60000.0
199	32.051	118.431	6.926	75.68	1.194	0.581	40000.0
200	32.387	118.708	7.041	75.908	1.207	0.58	40000.0
