NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
103	200.127	90.746	30.755	67.013	0.838	0.528	100000.0
104	201.884	91.118	30.979	67.117	0.861	0.53	40000.0
105	203.078	91.217	31.339	67.277	0.838	0.534	40000.0
106	200.214	90.581	30.273	66.423	0.831	0.544	60000.0
107	203.35	91.4	31.099	67.284	0.842	0.529	40000.0
108	201.704	91.1	31.09	67.479	0.859	0.524	60000.0
109	205.68	91.618	31.51	67.752	0.842	0.522	40000.0
110	198.935	90.162	30.647	66.8	0.819	0.54	40000.0
111	199.785	90.441	30.255	66.607	0.842	0.539	60000.0
112	200.391	91.437	31.282	67.654	0.859	0.518	40000.0
113	200.989	91.234	30.516	67.036	0.852	0.532	40000.0
114	200.493	91.227	30.541	67.007	0.85	0.53	40000.0
115	204.383	91.127	31.285	67.243	0.832	0.535	80000.0
116	199.604	90.69	30.791	67.147	0.848	0.527	40000.0
117	200.681	90.68	30.743	66.967	0.846	0.531	80000.0
118	203.163	91.676	31.201	67.299	0.858	0.525	40000.0
119	203.586	91.62	30.871	67.482	0.843	0.53	40000.0
120	198.609	89.903	30.664	66.717	0.845	0.536	120000.0
121	205.054	91.528	31.186	67.606	0.857	0.521	60000.0
122	202.446	90.889	30.825	66.919	0.838	0.534	60000.0
123	203.395	90.718	31.099	67.332	0.834	0.527	80000.0
124	202.047	90.62	31.158	67.132	0.821	0.54	80000.0
125	202.219	90.971	31.322	67.306	0.834	0.531	60000.0
126	200.84	90.452	30.773	66.731	0.824	0.537	60000.0
127	200.704	91.26	30.747	67.477	0.845	0.522	60000.0
128	201.501	91.052	31.394	67.607	0.835	0.526	40000.0
129	204.279	91.06	31.025	67.166	0.856	0.524	40000.0
130	199.703	90.709	30.877	67.222	0.837	0.525	180000.0
131	204.032	91.582	31.402	67.732	0.848	0.525	100000.0
132	203.956	90.29	31.212	66.987	0.829	0.538	60000.0
133	201.671	90.784	30.806	66.867	0.832	0.533	40000.0
134	203.35	91.905	31.051	67.518	0.861	0.529	40000.0
135	202.612	91.322	30.766	67.213	0.838	0.531	80000.0
136	196.535	90.073	30.076	66.631	0.833	0.539	80000.0
137	202.924	90.89	31.322	67.133	0.839	0.536	40000.0
138	201.795	91.008	31.017	67.5	0.841	0.525	60000.0
139	198.399	90.289	30.286	66.798	0.837	0.53	60000.0
140	200.382	90.944	30.479	67.051	0.85	0.529	100000.0
141	200.349	90.409	30.776	67.059	0.835	0.533	40000.0
142	202.747	91.553	30.966	67.747	0.858	0.513	60000.0
143	203.292	90.929	31.296	67.144	0.842	0.529	40000.0
144	199.776	90.776	30.689	67.019	0.828	0.538	40000.0
145	202.821	90.264	30.978	66.908	0.822	0.535	60000.0
146	203.381	91.146	31.025	67.431	0.844	0.529	40000.0
147	199.377	91.123	30.558	67.411	0.846	0.526	60000.0
148	201.108	91.104	30.61	67.243	0.844	0.528	40000.0
149	199.755	90.688	30.906	66.697	0.846	0.539	60000.0
150	202.273	90.828	31.416	67.235	0.846	0.532	40000.0
151	201.988	91.023	31.039	66.931	0.869	0.532	60000.0
152	199.799	89.944	30.681	66.628	0.832	0.537	40000.0
153	201.293	90.809	30.621	66.699	0.845	0.532	80000.0
154	201.301	90.52	30.709	66.957	0.834	0.527	40000.0
155	201.221	91.123	30.446	66.968	0.851	0.532	80000.0
156	202.896	91.359	30.809	67.115	0.837	0.531	40000.0
157	202.474	90.31	30.924	66.728	0.82	0.545	100000.0
158	198.979	90.986	30.429	66.998	0.841	0.533	40000.0
159	201.609	90.901	31.081	67.168	0.847	0.528	80000.0
160	199.795	90.841	30.862	67.137	0.839	0.536	40000.0
161	202.645	91.049	31.376	67.417	0.851	0.527	40000.0
162	198.863	90.422	30.562	66.818	0.837	0.532	40000.0
163	203.639	90.729	31.571	67.01	0.819	0.535	80000.0
164	198.193	88.908	30.948	66.583	0.819	0.543	60000.0
165	199.977	90.564	30.566	66.857	0.834	0.535	40000.0
166	201.938	90.738	31.092	66.71	0.841	0.538	60000.0
167	199.559	90.511	30.54	66.698	0.873	0.532	40000.0
168	200.484	90.363	30.872	66.658	0.818	0.545	40000.0
169	203.259	90.448	30.99	66.879	0.838	0.535	40000.0
170	201.735	90.983	30.821	67.012	0.837	0.542	100000.0
171	201.864	91.685	30.878	67.341	0.848	0.525	40000.0
172	204.666	90.779	31.198	67.19	0.825	0.532	120000.0
173	202.009	90.721	30.988	67.326	0.856	0.524	60000.0
174	199.806	89.782	30.711	66.823	0.822	0.535	60000.0
175	201.782	91.192	30.881	67.188	0.845	0.529	40000.0
176	198.818	90.2	30.445	66.518	0.822	0.543	40000.0
177	201.637	90.635	30.76	67.171	0.841	0.531	40000.0
178	205.384	91.424	31.488	67.501	0.848	0.524	40000.0
179	200.698	90.685	31.057	67.189	0.853	0.527	40000.0
180	199.731	91.149	30.763	67.151	0.852	0.534	60000.0
181	199.916	91.068	30.749	67.244	0.83	0.533	100000.0
182	202.919	90.978	31.418	67.496	0.856	0.52	60000.0
183	200.526	90.935	30.72	67.093	0.847	0.531	80000.0
184	201.397	90.814	30.573	67.169	0.839	0.527	40000.0
185	204.424	91.485	31.128	67.402	0.855	0.523	60000.0
186	202.07	90.441	30.655	66.71	0.836	0.54	60000.0
187	199.644	90.853	30.616	67.115	0.854	0.532	80000.0
188	202.237	91.011	31.072	67.105	0.847	0.531	100000.0
189	202.663	90.898	30.811	66.869	0.83	0.535	60000.0
190	203.605	90.447	31.356	67.199	0.831	0.534	60000.0
191	197.946	89.858	29.895	66.648	0.824	0.531	80000.0
192	205.605	91.321	31.077	67.497	0.834	0.525	40000.0
193	201.212	89.941	31.054	66.683	0.821	0.539	80000.0
194	200.645	90.09	30.753	66.67	0.829	0.543	120000.0
195	199.428	90.346	30.702	66.933	0.831	0.534	40000.0
196	198.023	89.891	30.655	66.768	0.834	0.536	40000.0
197	200.736	90.369	31.123	66.997	0.816	0.542	40000.0
198	199.84	89.935	30.421	66.682	0.822	0.537	40000.0
199	205.418	91.532	31.5	67.653	0.849	0.525	80000.0
200	202.845	90.755	31.317	67.057	0.855	0.53	40000.0
