Sample_ID	MeanL1methy	MeanL1HSmethy
TCGA.D7.6820.01A	0.634662111367737	0.792742682942288
TCGA.HU.A4GC.01A	0.681007149442181	0.958559293079113
TCGA.RD.A8N2.01A	0.799803422189828	0.897742237755026
TCGA.CD.8527.01A	0.671783513939679	0.721748891395947
TCGA.BR.6456.01A	0.684981865712884	0.766107980393397
TCGA.BR.A4J8.01A	0.672699540898054	0.933573678587784
TCGA.D7.A6ET.01A	0.738930669433128	0.932944689860668
TCGA.BR.6452.01A	0.688979602239164	0.853390707552222
TCGA.CD.A4MJ.01A	0.71855660802411	0.883081916142616
TCGA.BR.A4CS.01A	0.681129551514939	0.839952009346957
TCGA.BR.7703.01A	0.661988288796051	0.847824116006375
TCGA.VQ.A91E.01A	0.695893895440573	0.855250089986199
TCGA.CD.8524.01A	0.679505075440484	0.816848431815493
TCGA.D7.6528.01A	0.592103156481885	0.751680056826862
TCGA.FP.A9TM.01A	0.723156272412877	0.833602414314187
TCGA.CD.8525.01A	0.683456332964938	0.785009089390926
TCGA.VQ.A91D.01A	0.657221457283649	0.874424782645409
TCGA.VQ.A91A.01A	0.681296332292353	0.810822410807138
TCGA.D7.A747.01A	0.732836286901729	0.804792820287902
TCGA.HU.8604.01A	0.71762395772976	0.842709602690285
TCGA.VQ.A928.01A	0.746029710359679	0.835786791126083
TCGA.MX.A5UJ.01A	0.702753978030525	0.811053517764676
TCGA.FP.7829.01A	0.675072371412257	0.787568446644001
TCGA.BR.6566.01A	0.702393543437651	0.804852091374139
TCGA.BR.8058.01A	0.751288358494951	0.858335889108168
TCGA.VQ.A923.01A	0.678496868534639	0.844151712422476
TCGA.D7.8578.01A	0.727981880591608	0.83589763512038
TCGA.EQ.8122.01A	0.633857779725645	0.754353454856298
TCGA.BR.A4J9.01A	0.747613493759707	0.888551185209189
TCGA.VQ.A8PK.01A	0.684211596139169	0.784796708122264
TCGA.VQ.A8PH.01A	0.590561037279912	0.732621027538767
TCGA.CG.5721.01A	0.736346985087373	0.840509305589124
TCGA.FP.8099.01A	0.642472815364814	0.850441731766532
TCGA.BR.8373.01A	0.65008625156147	0.786035587014424
TCGA.BR.8687.01A	0.678024601384276	0.824168281047041
TCGA.BR.8363.01A	0.732305136189239	0.874092284770135
TCGA.BR.8295.01A	0.646113543956521	0.740250962297256
TCGA.BR.8364.01A	0.760164856301028	0.869610712331462
TCGA.BR.8366.01A	0.742723490076049	0.879208720251216
TCGA.BR.7715.01A	0.60436318498726	0.772742602868649
TCGA.BR.8384.01A	0.760197295323179	0.886054916860792
TCGA.CD.8526.01A	0.614633110982635	0.762796104323113
TCGA.HU.A4G3.01A	0.702032723606299	0.856213743365155
TCGA.HU.A4GX.01A	0.740104635190536	0.976711959437129
TCGA.VQ.A927.01A	0.735921116666128	0.820235156154458
TCGA.BR.7197.01A	0.58294285712116	0.712447695136278
TCGA.BR.6802.01A	0.713574867912108	0.856407684363867
TCGA.CG.5720.01A	0.702141478122375	0.824511733034083
TCGA.VQ.A8DT.01A	0.694225133943455	0.814724559734792
TCGA.3M.AB47.01A	0.690860385367736	0.804653189828969
TCGA.HJ.7597.01A	0.733767453161883	0.859973358535205
TCGA.CG.5726.01A	0.634158259219075	0.83454824454697
TCGA.BR.8361.01A	0.606788112054935	0.813346967112005
TCGA.IN.7806.01A	0.631346701097142	0.776100974487051
TCGA.BR.8683.01A	0.773648072518707	0.857931123953106
TCGA.BR.8289.01A	0.699547767672532	0.802824756600107
TCGA.D7.6522.01A	0.748657361621918	0.869607427526688
TCGA.RD.A8N9.01A	0.682896004619853	0.784261556075258
TCGA.BR.A4QI.01A	0.736699758705489	0.958191919068274
TCGA.BR.A4J4.01A	0.715587934772326	0.934286196015527
TCGA.ZA.A8F6.01A	0.693645383912867	0.78211613580745
TCGA.VQ.A922.01A	0.579516857878882	0.688665902147896
TCGA.CD.8532.01A	0.732693826340381	0.868048444663888
TCGA.FP.8210.01A	0.769319855802844	0.892190218457395
TCGA.VQ.A94R.01A	0.567428620632758	0.793123398267197
TCGA.BR.7717.01A	0.643389907082281	0.813734753306364
TCGA.R5.A7ZF.01A	0.744585554283843	0.769941849139172
TCGA.BR.A4IY.01A	0.700500583100977	0.921987819425221
TCGA.BR.6563.01A	0.736498666213498	0.821457871714047
TCGA.BR.8360.01A	0.72928075081526	0.849546392059514
TCGA.BR.8589.01A	0.776145027254035	0.862866317501782
TCGA.VQ.A94P.01A	0.770312035785368	0.86156555444211
TCGA.BR.8680.01A	0.718328224298236	0.848107899821572
TCGA.D7.5578.01A	0.652955694748031	0.771946364902273
TCGA.VQ.A8DZ.01A	0.643226288363063	0.713709393222078
TCGA.D7.6818.01A	0.696174263359961	0.778076928870984
TCGA.CD.A48A.01A	0.715961091085459	0.820361546518982
TCGA.BR.8588.01A	0.759421529496173	0.864015292308928
TCGA.RD.A7BW.01A	0.758263302494735	0.856670360933557
TCGA.3M.AB46.01A	0.634469956517368	0.764603802134509
TCGA.BR.7723.01A	0.701861383062764	0.795369754551996
TCGA.D7.A748.01A	0.749424657316486	0.903810593585479
TCGA.HU.A4GP.01A	0.571092859506405	0.911284488721935
TCGA.VQ.A8E2.01A	0.67270522410101	0.653478669329412
TCGA.VQ.A8PJ.01A	0.582866855991227	0.762889955973677
TCGA.F1.6874.01A	0.661267879302914	0.852328423722537
TCGA.BR.A4CQ.01A	0.723766658398982	0.944703358909528
TCGA.BR.8678.01A	0.590353691058321	0.71630279456338
TCGA.FP.A4BF.01A	0.720100245918079	0.855876203333288
TCGA.D7.A4YY.01A	0.680863047994177	0.973704499048494
TCGA.RD.A8MV.01A	0.745859034355743	0.837615949831297
TCGA.D7.A6EX.01A	0.754204163308692	0.820289523172592
TCGA.BR.A453.01A	0.775981097995068	0.889634990348388
TCGA.D7.A6EZ.01A	0.767479564375415	0.840644653249645
TCGA.EQ.A4SO.01A	0.763447409805306	0.947107800173052
TCGA.F1.6875.01A	0.648410805761944	0.80122817442111
TCGA.BR.8296.01A	0.739602581363851	0.894273826302171
TCGA.IN.A6RJ.01A	0.71655384797801	0.810896335304382
TCGA.VQ.A91K.01A	0.729256672330787	0.855757523050731
TCGA.IN.A6RO.01A	0.710978989658308	0.764258440690923
TCGA.D7.5577.01A	0.780041827168808	0.846368408926871
TCGA.D7.A4YX.01A	0.701019313415698	0.982488769627078
TCGA.EQ.5647.01A	0.690782212597012	0.824261790361723
TCGA.D7.A4YU.01A	0.69059910048959	0.95109434590788
TCGA.HU.A4HB.01A	0.745231690769287	0.916127830993341
TCGA.HU.A4G6.01A	0.722245130801369	0.886275597218371
TCGA.BR.8371.01A	0.780397267082855	0.892396675671023
TCGA.D7.A74A.01A	0.66401544783549	0.904469007664765
TCGA.D7.6520.01A	0.635754210261817	0.809579488697592
TCGA.B7.A5TK.01A	0.761716515857227	0.882328517939465
TCGA.VQ.A8PT.01A	0.695055870837742	0.883376691938456
TCGA.IN.A7NT.01A	0.682072674370834	0.773668082913895
TCGA.HF.7133.01A	0.685344145291123	0.822732085277475
TCGA.HF.7136.01A	0.692144923412492	0.713773445848176
TCGA.D7.6521.01A	0.735045425021544	0.852028326389949
TCGA.RD.A8N5.01A	0.79307367347676	0.885958463892196
TCGA.HF.7132.01A	0.670316438782495	0.832996661569737
TCGA.BR.A452.01A	0.726868096354668	0.826505789554537
TCGA.VQ.A8DL.01A	0.696072839767637	0.777572743570674
TCGA.SW.A7EA.01A	0.679027779745443	0.836280896078495
TCGA.VQ.A8PD.01A	0.71964649386113	0.855807007229094
TCGA.R5.A7ZE.01B	0.633302480709871	0.767618018502402
TCGA.BR.8686.01A	0.736626990779884	0.887109452658555
TCGA.D7.6524.01A	0.725414665488663	0.86648285457676
TCGA.D7.8579.01A	0.724864594082705	0.858489724461902
TCGA.CD.A489.01A	0.745742093949065	0.870460188394037
TCGA.BR.7707.01A	0.67127283973272	0.836233040429313
TCGA.CG.5733.01A	0.671248556458437	0.818593018136904
TCGA.BR.7722.01A	0.728015215798188	0.860652270365729
TCGA.BR.6706.01A	0.718078370761833	0.88314986296904
TCGA.BR.7704.01A	0.581962639956002	0.7042585174882
TCGA.BR.8285.01A	0.713664071024183	0.892949553382198
TCGA.BR.7901.01A	0.66025045033558	0.771759479045533
TCGA.VQ.A8P2.01A	0.727601925802352	0.828776258598728
TCGA.BR.8284.01A	0.671351027680371	0.871591202011997
TCGA.BR.6454.01A	0.745762433346407	0.825324241819121
TCGA.HU.8238.01A	0.704306630974221	0.847113896737069
TCGA.HU.A4GD.01A	0.652024701547882	0.904686848017239
TCGA.D7.A6F0.01A	0.65387666666417	0.700496124100421
TCGA.BR.A4IU.01A	0.747585270042783	0.964089990558694
TCGA.CD.8536.01A	0.661464646183137	0.845282110142741
TCGA.HU.A4GU.01A	0.73977106059669	0.964613746926616
TCGA.BR.8362.01A	0.686500003028716	0.856615703688848
TCGA.BR.8676.01A	0.696018561763392	0.87229809364835
TCGA.VQ.A8PM.01A	0.68163248448636	0.795308784348655
TCGA.BR.8487.01A	0.606218199242604	0.878474001488117
TCGA.HU.8608.01A	0.74381018245354	0.87972117910614
TCGA.D7.6527.01A	0.575416016847157	0.791926230046828
