Sample_ID	MeanL1methy	MeanL1HSmethy
TCGA.MQ.A4LP.01A	0.709225564359233	0.856377400779799
TCGA.TS.A7P3.01A	0.792709269006901	0.875827367303361
TCGA.LK.A4O0.01A	0.780707478677751	0.891319077466775
TCGA.3H.AB3S.01A	0.78264573009389	0.889664891192031
TCGA.LK.A4NW.01A	0.728363801879672	0.853132293392731
TCGA.3H.AB3L.01A	0.688066770345812	0.781203983010215
TCGA.SH.A7BC.01A	0.795833557870161	0.891847569636
TCGA.LK.A4O6.01A	0.79428441644801	0.885621096167533
TCGA.SH.A7BH.01A	0.610076293961426	0.81161583684155
TCGA.SC.A6LM.01A	0.755631833728098	0.810355853015681
TCGA.TS.A7OZ.01A	0.729361731825226	0.805461514961306
TCGA.ZN.A9VW.01A	0.781848264744951	0.887900020287146
TCGA.SH.A9CU.01A	0.748977726393232	0.842994175354323
TCGA.LK.A4NY.01A	0.742432756457284	0.886811416813655
TCGA.SC.AA5Z.01A	0.747110342205919	0.860060382182304
TCGA.XT.AASU.01A	0.783229402509334	0.862015895320664
TCGA.3H.AB3O.01A	0.774934245225624	0.870718805504225
TCGA.SC.A6LQ.01A	0.77449370036519	0.878194952591519
TCGA.3U.A98I.01A	0.784431187097488	0.882461476748878
TCGA.MQ.A6BN.01A	0.789882032422191	0.854446354567609
TCGA.NQ.A57I.01A	0.742892213636196	0.894143881925839
TCGA.UT.A88D.01B	0.798547180358046	0.870341768145852
TCGA.UD.AABY.01A	0.767647139284885	0.872942064422387
TCGA.3U.A98F.01A	0.717564370836016	0.861851012050275
TCGA.MQ.A4LI.01A	0.759408104703409	0.868766121587474
TCGA.UD.AAC5.01A	0.785905982827966	0.900077741019942
TCGA.YS.A95B.01A	0.761943111090192	0.860200028070515
TCGA.UD.AAC4.01A	0.791271473123769	0.865007218537186
TCGA.MQ.A4LM.01A	0.800104022666039	0.892713986921883
TCGA.MQ.A6BS.01A	0.823844609815495	0.882880020140555
TCGA.MQ.A4LV.01A	0.8093734091303	0.916818454927768
TCGA.3H.AB3K.01A	0.785694388105227	0.852681436757324
TCGA.TS.A8AY.01A	0.788996994612164	0.876832234429098
TCGA.UD.AAC1.01A	0.752356816851721	0.877492063704027
TCGA.MQ.A6BL.01A	0.757012111188835	0.864152197964793
TCGA.3H.AB3T.01A	0.778244330162713	0.890670563020565
TCGA.3U.A98H.01A	0.778408059956455	0.875163200977508
TCGA.LK.A4O7.01A	0.782515154425614	0.906597083636564
TCGA.TS.A8AI.01A	0.755245949516091	0.870852533218571
TCGA.TS.A7P8.01A	0.747065130871791	0.89280665943369
TCGA.UD.AABZ.01A	0.756192004528016	0.8437702201567
TCGA.UD.AAC6.01A	0.763760479333826	0.851130895376459
TCGA.UT.A88G.01B	0.743408609885611	0.809469768337119
TCGA.LK.A4O5.01A	0.77682632218422	0.878777287972474
