Sample_ID	MeanL1methy	MeanL1HSmethy
TCGA.5L.AAT1.01A	0.717132505052726	0.789085429333739
TCGA.AR.A2LR.01A	0.777220070214855	0.872126718247108
TCGA.B6.A1KC.01B	0.724393887160938	0.797813994664799
TCGA.AQ.A0Y5.01A	0.708492059652986	0.84729790813473
TCGA.AO.A1KQ.01A	0.627021199204533	0.819487577799063
TCGA.D8.A1XU.01A	0.747047770317287	0.857465073621436
TCGA.A1.A0SN.01A	0.761792500155561	0.8673722216917
TCGA.BH.A0W5.01A	0.754072996968175	0.896388403384296
TCGA.AO.A124.01A	0.561440719239526	0.694499817896299
TCGA.A7.A6VV.01A	0.70917570088806	0.830262869712035
TCGA.BH.A0BZ.01A	0.7493489060188	0.724429724701865
TCGA.BH.A1FE.01A	0.764279403021636	0.887205438817121
TCGA.BH.A1FE.06A	0.773883133173636	0.865170338208661
TCGA.A2.A3XX.01A	0.793753660783236	0.866413535004955
TCGA.BH.A0B2.01A	0.793496697852763	0.899378500896608
TCGA.EW.A1PC.01B	0.619189477136006	0.819164760035162
TCGA.A2.A3XW.01A	0.803059348965268	0.884104188978349
TCGA.BH.A1FB.01A	0.777471986775007	0.885570881407334
TCGA.BH.A5J0.01A	0.669426228805199	0.844744145978019
TCGA.E2.A1B1.01A	0.761863156216012	0.86911667956097
TCGA.B6.A0WX.01A	0.754328113930787	0.881359574343668
TCGA.AR.A255.01A	0.722339881488356	0.831620436706059
TCGA.AR.A0U3.01A	0.716790270897553	0.82872175246347
TCGA.UL.AAZ6.01A	0.684329041037638	0.767440665563821
TCGA.BH.A1F8.01A	0.678755755705094	0.86595348099535
TCGA.AC.A3HN.01A	0.783689812087906	0.814763485594303
TCGA.E2.A108.01A	0.788724651336691	0.919298914894129
TCGA.B6.A0RT.01A	0.800889422690594	0.913162101937462
TCGA.E2.A1IN.01A	0.667058979491563	0.837669527291588
TCGA.A2.A1FW.01A	0.675074770895685	0.842796985051875
TCGA.A7.A26G.01A	0.737406686879195	0.875768777399301
TCGA.E2.A1IJ.01A	0.762776797044165	0.858274439557686
TCGA.C8.A1HK.01A	0.667457374403662	0.813323293275888
TCGA.3C.AALK.01A	0.762242814031442	0.860955505648453
TCGA.AC.A2FK.01A	0.77892302988194	0.849691178603775
TCGA.GM.A2DK.01A	0.750262818246623	0.866559602419034
TCGA.BH.A1F6.01A	0.792157272722007	0.843620891886594
TCGA.XX.A89A.01A	0.689819099979232	0.781742852279393
TCGA.E9.A5UO.01A	0.728652873846518	0.858624086770076
TCGA.E2.A1LB.01A	0.76635534539819	0.888495291170189
TCGA.E2.A15I.01A	0.677781767415634	0.717737212381405
TCGA.EW.A6SB.01A	0.700779118040757	0.921009896544571
TCGA.EW.A3E8.01B	0.759253707595032	0.870658253174848
TCGA.BH.A1ES.01A	0.797056404260368	0.869844879124994
TCGA.OL.A97C.01A	0.707610257847395	0.802959123850053
TCGA.C8.A26X.01A	0.722773789012538	0.843516295024414
TCGA.D8.A1XA.01A	0.674824346100205	0.853948537525015
TCGA.E2.A1B5.01A	0.800218398283931	0.889493242145527
TCGA.C8.A9FZ.01A	0.777880001354817	0.822008218530777
TCGA.AC.A6IX.06A	0.792014293890735	0.983050652341331
TCGA.E2.A1B0.01A	0.654271990417571	0.651975566477648
TCGA.E2.A14N.01A	0.781678230713972	0.857316679263359
TCGA.E2.A10C.01A	0.657620094300478	0.793131981503247
TCGA.B6.A0RG.01A	0.582676999789888	0.755961394886441
TCGA.E9.A24A.01A	0.77390440296632	0.863880201779208
TCGA.PL.A8LY.01A	0.776668293395742	0.888278290801372
TCGA.D8.A27E.01A	0.748624485805314	0.856820961173705
TCGA.A7.A26J.01A	0.721138702452876	0.82418619093173
TCGA.A7.A26J.01B	0.730310698826175	0.771791279692386
TCGA.C8.A8HQ.01A	0.753252247441525	0.858060289728825
TCGA.AC.A3TM.01A	0.776109166065464	0.878165908430267
TCGA.A7.A0DC.01B	0.679646834621641	0.829258800655088
TCGA.LL.A6FP.01A	0.55735698841056	0.723073573376737
TCGA.C8.A1HO.01A	0.779779339237342	0.835185925366434
TCGA.B6.A1KC.01A	0.732630050521045	0.862466513900725
TCGA.C8.A1HI.01A	0.770995320559998	0.820961031141697
TCGA.AO.A0JI.01A	0.81933016583283	0.898233937950472
TCGA.BH.A0C0.01A	0.753033851446134	0.913006833557964
TCGA.AC.A2QH.01B	0.633222498875254	0.733661742334789
TCGA.AN.A0XW.01A	0.767135186278318	0.880535359781246
TCGA.AC.A8OP.01A	0.770986951372152	0.827418739086163
TCGA.LL.A442.01A	0.693938514048441	0.853319047899886
TCGA.D8.A1XR.01A	0.6574832162829	0.821750823944346
TCGA.A2.A0SV.01A	0.743447189034293	0.818737099250952
TCGA.3C.AAAU.01A	0.654332330541714	0.707977089224147
TCGA.D8.A1XB.01A	0.778050257069714	0.861626310481441
TCGA.BH.A1FD.01A	0.748801773115023	0.871775589417869
TCGA.B6.A0X5.01A	0.46649871731689	0.652942140351387
TCGA.A2.A0EP.01A	0.787636956570714	0.895883468257958
TCGA.BH.A0BS.01A	0.708432422945908	0.787421111047461
TCGA.E2.A572.01A	0.730039895958824	0.860417943307753
TCGA.BH.A0DI.01A	0.779224755410233	0.870409303392434
TCGA.AR.A0TW.01A	0.679751305701152	0.789432469866756
TCGA.B6.A0RM.01A	0.758530001418611	0.874324431080935
TCGA.E9.A5UP.01A	0.764635025909739	0.87123065079566
TCGA.E9.A1QZ.01A	0.744842572048042	0.838382091135179
TCGA.C8.A278.01A	0.749445421651441	0.870645745112922
TCGA.AC.A23E.01A	0.729897085299573	0.843080976319989
TCGA.BH.A6R8.01A	0.674022050430656	0.797507831148811
TCGA.LD.A9QF.01A	0.73394000696939	0.840338349098865
TCGA.BH.A0H0.01A	0.734787799659778	0.830287527058304
TCGA.EW.A1PH.01A	0.627832317565173	0.73821136142386
TCGA.BH.A0H9.01A	0.629901685224807	0.711389942528301
TCGA.AR.A0U2.01A	0.629424909263469	0.724269603363385
TCGA.AR.A1AS.01A	0.699342740690095	0.747619061424011
TCGA.D8.A27K.01A	0.805614824636235	0.898752906027862
TCGA.BH.A0DP.01A	0.771665776432863	0.895977589837433
TCGA.W8.A86G.01A	0.80019198658371	0.872692219759537
TCGA.D8.A1XC.01A	0.72171122768516	0.874182865427561
TCGA.BH.A0B5.01A	0.731040245304589	0.802062544380432
TCGA.A2.A3KD.01A	0.788795774954852	0.861177175170217
TCGA.EW.A1P8.01A	0.741221688581686	0.850224024362955
TCGA.A2.A4S2.01A	0.748625921637071	0.874562713025153
TCGA.AR.A0U0.01A	0.767479711843044	0.908633540520021
TCGA.E9.A1R2.01A	0.778966751741945	0.872474844457999
TCGA.AC.A62V.01A	0.674351802077551	0.759601993486637
TCGA.A7.A4SB.01A	0.697481799868433	0.769096778770158
TCGA.AR.A24Q.01A	0.760313799106612	0.867718128171821
TCGA.D8.A1XV.01A	0.745641230450247	0.859357171210989
TCGA.OL.A5RY.01A	0.778187762903885	0.869501366000198
TCGA.E2.A1LI.01A	0.735374452381363	0.842270964693879
TCGA.OL.A6VQ.01A	0.73951125570436	0.801917568850175
TCGA.B6.A0WV.01A	0.679318578758754	0.838375456137931
TCGA.AR.A2LM.01A	0.776658607892002	0.86372100176521
TCGA.AR.A252.01A	0.772655335988084	0.858674409755299
TCGA.PE.A5DC.01A	0.668309464725685	0.867011367776217
TCGA.E9.A1NA.01A	0.761075682910239	0.890170165627329
TCGA.D8.A1JP.01A	0.770449769849551	0.882340876114923
TCGA.D8.A1XL.01A	0.772523058419549	0.883532450366572
TCGA.3C.AALJ.01A	0.699568131290359	0.768384669678879
TCGA.AR.A24M.01A	0.755124723474939	0.864959649935592
TCGA.OL.A66K.01A	0.778689865438689	0.889106554935732
TCGA.AO.A128.01A	0.761588044736419	0.835894596699136
TCGA.GM.A2DF.01A	0.711238685982548	0.821452183749037
TCGA.E9.A22A.01A	0.763932394341646	0.760021765670213
TCGA.B6.A0WT.01A	0.726498178845078	0.830969977425987
TCGA.BH.A0B6.01A	0.7448753901459	0.829439032049475
TCGA.A2.A1G0.01A	0.73774560278516	0.849938614616921
TCGA.D8.A1Y3.01A	0.688526034008147	0.797793071320746
TCGA.AR.A2LJ.01A	0.787757142343227	0.871987760063467
TCGA.AO.A03M.01B	0.748145066966167	0.833820134734248
TCGA.AC.A6IV.01A	0.764786275248394	0.827239368765641
TCGA.AR.A1AL.01A	0.741800410581379	0.790977407187613
TCGA.A2.A0T2.01A	0.729045983340596	0.749769321052338
TCGA.D8.A27I.01A	0.768573526298588	0.845056611825984
TCGA.AN.A0XP.01A	0.713340242928978	0.846953433531857
TCGA.A7.A4SF.01A	0.539859202276662	0.78422707744317
TCGA.EW.A6S9.01A	0.735416192772075	0.862696836170962
TCGA.E9.A1N6.01A	0.725072234988081	0.823744391580088
TCGA.EW.A1J5.01A	0.731482618133834	0.845142472976119
TCGA.E2.A1L6.01A	0.757389548948246	0.834444044803171
TCGA.E9.A54Y.01A	0.659014455770657	0.808382151961826
TCGA.B6.A0RO.01A	0.74752438809913	0.81356501818242
TCGA.A2.A0SY.01A	0.782448405143029	0.889944366520226
TCGA.AR.A24S.01A	0.628616248919654	0.813233748804176
TCGA.Z7.A8R5.01A	0.754587673132544	0.864446435045352
TCGA.BH.A1ES.06A	0.766863281619912	0.852016430373354
