Sample_ID	MeanL1methy	MeanL1HSmethy
TCGA.3G.AB0T.01A	0.830457355567001	0.876763962045519
TCGA.XM.A8RH.01A	0.835523367686829	0.829578245386505
TCGA.ZB.A96M.01A	0.795465856442028	0.787858093770443
TCGA.4V.A9QM.01A	0.799520542834667	0.760226295936344
TCGA.4X.A9FB.01A	0.845884511259005	0.896523402682958
TCGA.X7.A8DE.01A	0.819219910758265	0.823011895414501
TCGA.5G.A9ZZ.01A	0.781617888223117	0.82776971971247
TCGA.X7.A8M0.01A	0.766198088689905	0.824443465356142
TCGA.XM.A8RI.01A	0.807605309573555	0.869767978591069
TCGA.XU.AAY1.01A	0.835772361618287	0.826314182044053
TCGA.3Q.A9WF.01A	0.842989437001722	0.895880395376718
TCGA.4X.A9FD.01A	0.812371699286952	0.852121665519483
TCGA.YT.A95E.01A	0.827211936749523	0.801695375253563
TCGA.XM.AAZ3.01A	0.71477008365247	0.730949258680844
TCGA.X7.A8M3.01A	0.824304665718702	0.837979070861956
TCGA.X7.A8M4.01A	0.831491581386802	0.817519579274928
TCGA.X7.A8M1.01A	0.796022556209546	0.766533853156046
TCGA.4V.A9QT.01A	0.843547230002623	0.894212624858514
TCGA.4V.A9QN.01A	0.808706141159072	0.864487421093013
TCGA.XU.A931.01A	0.795934752885141	0.841213380862239
TCGA.XU.A92V.01A	0.792977378197364	0.759311661207429
TCGA.ZB.A96E.01A	0.804847796338006	0.74745334714294
TCGA.X7.A8D6.01A	0.83049693295284	0.841865314222023
TCGA.YT.A95G.01A	0.83522646204066	0.865899292374561
TCGA.ZC.AAAA.01A	0.825833995935995	0.868288481027054
TCGA.XM.A8RD.01A	0.832976012816613	0.87476373055831
TCGA.XU.AAXY.01A	0.836896861261955	0.889912128010339
TCGA.3G.AB14.01A	0.816298788711904	0.871925854115668
TCGA.X7.A8D9.01A	0.819329387096574	0.821032104443199
TCGA.4V.A9QQ.01A	0.832940133625212	0.865312200060635
TCGA.ZB.A96C.01A	0.748576453800356	0.727658489758701
TCGA.X7.A8DC.01A	0.831183373726622	0.803528724452465
TCGA.X7.A8D7.01A	0.837446991729847	0.909582986563218
TCGA.X7.A8M6.01A	0.843314279593633	0.88280166933212
TCGA.X7.A8DD.01A	0.837098226307705	0.837866277646996
TCGA.ZB.A96K.01A	0.785042842626965	0.735174510566744
TCGA.ZB.A96H.01A	0.69301478962469	0.657247674753866
TCGA.XU.A92X.01A	0.82074315726478	0.862836511523533
TCGA.XU.A92Q.01A	0.733618402764015	0.66401959778316
TCGA.X7.A8DJ.01A	0.824211788093125	0.812453253171884
TCGA.YT.A95D.01A	0.780612854591711	0.712352837591316
TCGA.ZT.A8OM.01A	0.82719819996666	0.823017482142912
TCGA.4X.A9F9.01A	0.83885705776403	0.883711820247595
TCGA.ZB.A963.01A	0.809079036633842	0.811809943132496
TCGA.4V.A9QW.01A	0.836271715935196	0.83293554879199
TCGA.ZB.A961.01A	0.804955032603138	0.845121478786979
TCGA.XU.A92T.01A	0.743603405493878	0.66391609961816
TCGA.4V.A9QL.01A	0.795588154378329	0.799490107520758
TCGA.4X.A9FC.01A	0.821419807377405	0.81771407998804
TCGA.3S.A8YW.01A	0.720869284095566	0.693051766283473
TCGA.5U.AB0E.01A	0.823416143910939	0.846130275450972
TCGA.XU.AAXZ.01A	0.813352612473551	0.879444411448116
TCGA.3G.AB0Q.01A	0.762087360542563	0.691308419527617
TCGA.4V.A9QX.01A	0.828337488670756	0.809215380254482
TCGA.ZB.A96F.01A	0.816291791702409	0.844433717254822
TCGA.XU.AAXW.01A	0.839279882500848	0.884637918720104
TCGA.XM.AAZ2.01A	0.774814994300857	0.707225560128577
TCGA.XU.A930.01A	0.782934684461132	0.861320356476014
TCGA.X7.A8DB.01A	0.841181322593007	0.883671886687505
TCGA.XM.A8R9.01A	0.801338367352522	0.840589138627314
TCGA.ZL.A9V6.01A	0.749406208939348	0.719154211962645
TCGA.YT.A95H.01A	0.825984542945432	0.802389645838589
TCGA.ZB.A96V.01A	0.726296869709112	0.781127732467679
TCGA.4V.A9QJ.01A	0.832209639507726	0.848787869511316
TCGA.3S.AAYX.01A	0.845999815321417	0.916063630086248
TCGA.ZB.A965.01A	0.708151459893992	0.658427973197662
TCGA.ZB.A96B.01A	0.837020946127431	0.822333922685003
TCGA.XU.AAXX.01A	0.840891710886189	0.878605158275155
TCGA.X7.A8M7.01A	0.8472499806021	0.893750031185779
TCGA.XU.AAY0.01A	0.818661570211441	0.806923907404276
TCGA.YT.A95F.01A	0.802126272845558	0.766209642549913
TCGA.X7.A8DF.01A	0.83477495167352	0.787121431837683
TCGA.4V.A9QS.01A	0.824107075130131	0.860679060213659
TCGA.XU.AAXV.01A	0.83036457111408	0.869686217953205
TCGA.XH.A853.01A	0.833838521465369	0.827085210353487
TCGA.3G.AB19.01A	0.767762495973363	0.790322186128018
TCGA.5K.AAAP.01A	0.816161306523354	0.76024027160825
TCGA.ZB.A96O.01A	0.836603200412183	0.881488658301458
TCGA.XM.AAZ1.01A	0.832943592219024	0.869288159604663
TCGA.ZB.A96G.01A	0.83314042834385	0.868908439060631
TCGA.X7.A8M5.01A	0.750055065464289	0.808054385781263
TCGA.5V.A9RR.01A	0.79076050654433	0.775601234807259
TCGA.ZC.AAAH.01A	0.843406940649652	0.893038128335045
TCGA.X7.A8M8.01A	0.846580326931175	0.83936494558387
TCGA.XM.A8RC.01A	0.825618467168696	0.880039577415708
TCGA.X7.A8DI.01A	0.827781467251967	0.823996514018595
TCGA.ZC.AAA7.01A	0.690901335874424	0.733096421933558
TCGA.ZB.A96L.01A	0.755101934321642	0.611468398012206
TCGA.XU.A92W.01A	0.841028859097874	0.884434690297575
TCGA.ZB.A96Q.01A	0.811681946801347	0.7865506986596
TCGA.XU.A92R.01A	0.82391211084829	0.806984705859454
TCGA.ZC.AAAF.01A	0.819698017162655	0.800686507625894
TCGA.XM.A8RL.01A	0.845880847015998	0.901149690505435
TCGA.5U.AB0D.01A	0.703636399767984	0.787380390605577
TCGA.3T.AA9L.01A	0.839398631977302	0.9002509282746
TCGA.ZB.A96A.01A	0.826836278110885	0.816827556154371
TCGA.XU.A92U.01A	0.831342550690578	0.813340092016061
TCGA.4V.A9QI.01A	0.845631748829588	0.894124046966838
TCGA.XM.A8RG.01A	0.739386251614459	0.743912725188217
TCGA.XU.A92Y.01A	0.818085721990888	0.87306685826599
TCGA.XU.A933.01A	0.729474548314063	0.765729157104907
TCGA.XU.A92Z.01A	0.73866451504764	0.708818008982344
TCGA.XU.A936.01A	0.747075296761334	0.81920158931247
TCGA.ZB.A96D.01A	0.824545681157905	0.810928496152751
TCGA.ZB.A966.01A	0.812726160621819	0.864904533460853
TCGA.3G.AB0O.01A	0.843638985823435	0.887270300354985
TCGA.ZB.A962.01A	0.723546179169736	0.617262408197581
TCGA.XM.A8RB.01A	0.851767328712433	0.910750865747919
TCGA.ZB.A964.01A	0.739672037798471	0.635506301737296
TCGA.XM.A8R8.01A	0.755096233273421	0.846446236940396
TCGA.XU.A932.01A	0.847752263911318	0.877540481708417
TCGA.4V.A9QR.01A	0.81528654236365	0.857225673562192
TCGA.ZB.A96I.01A	0.775758502242995	0.849301363469517
TCGA.ZB.A96R.01A	0.844774412911635	0.888649108705428
TCGA.4X.A9FA.01A	0.764218986359038	0.749561876508078
TCGA.XM.A8RE.01A	0.832108742125196	0.857214399402844
TCGA.X7.A8DG.01A	0.842756021247579	0.876877477213459
TCGA.X7.A8D8.01A	0.785009641676432	0.749318665533282
TCGA.4V.A9QU.01A	0.828109210491131	0.826918963240337
TCGA.XM.A8RF.01A	0.775857225132077	0.710440874760541
TCGA.XU.A92O.01A	0.744610375312091	0.712772196317506
TCGA.ZB.A96P.01A	0.842180346217655	0.887104704916509
TCGA.5U.AB0F.01A	0.822436550110759	0.854939527657311
TCGA.ZB.A969.01A	0.756612417598621	0.670948526835407
