Sample_ID	MeanL1methy	MeanL1HSmethy
TCGA.CJ.5675.01A	0.764258489707392	0.870869528206259
TCGA.B2.4101.01A	0.766408357086728	0.886817271871259
TCGA.6D.AA2E.01A	0.777824654414904	0.901843238235395
TCGA.AK.3458.01A	0.803590372562425	0.863029145296537
TCGA.B0.4703.01A	0.778690252451833	0.903793619379601
TCGA.B0.5697.01A	0.773141980002027	0.885709992114889
TCGA.BP.5173.01A	0.792890050954079	0.838496084794003
TCGA.B0.4693.01A	0.753667915157963	0.902004658440847
TCGA.B0.5713.01A	0.702327701344078	0.864052888642547
TCGA.B8.4146.01B	0.736824667511702	0.87737162526623
TCGA.CZ.5452.01A	0.774834695161626	0.864987154574455
TCGA.BP.5187.01A	0.785616670955157	0.893279869324462
TCGA.CJ.6031.01A	0.751876901642858	0.867623288500318
TCGA.B0.5104.01A	0.812803531392405	0.897006208369132
TCGA.CW.5591.01A	0.768277243718052	0.847624329910758
TCGA.B0.5110.01A	0.763961299685866	0.88897541578688
TCGA.B2.A4SR.01A	0.776604080670571	0.872427783761819
TCGA.CJ.4913.01A	0.737922821493431	0.834806361977477
TCGA.B8.A54K.01A	0.748852116686595	0.908402163895763
TCGA.BP.5168.01A	0.770362209227882	0.875815541104162
TCGA.BP.5181.01A	0.761365456593188	0.896515281166116
TCGA.DV.5575.01A	0.769782436877631	0.890590634470621
TCGA.CJ.4905.01A	0.743001656815124	0.85926628943276
TCGA.A3.3376.01A	0.770757801729657	0.905911857540529
TCGA.B0.4700.01A	0.773021555460137	0.83134581144843
TCGA.B8.A8YJ.01A	0.775107098068013	0.862897312964733
TCGA.B4.5836.01A	0.71626241154576	0.868285686794952
TCGA.BP.4177.01A	0.773354804873298	0.913479633604288
TCGA.B0.5109.01A	0.787899732425246	0.861700483895394
TCGA.B0.4821.01A	0.760970775000116	0.882494416377537
TCGA.B0.5690.01A	0.776329068463277	0.869164546222534
TCGA.CZ.5465.01A	0.742122205776746	0.894086324112801
TCGA.BP.5180.01A	0.782445700612577	0.863388162519271
TCGA.B8.5158.01A	0.793375210062869	0.905768622061416
TCGA.CJ.5672.01A	0.777548945676265	0.860072308387196
TCGA.B2.5636.01A	0.760288912678645	0.860378673516481
TCGA.CZ.5457.01A	0.757262207944147	0.870150732816412
TCGA.CZ.5987.01A	0.774822670311992	0.89065699681129
TCGA.B0.5399.01A	0.776241662959218	0.869281878529803
TCGA.CJ.4869.01A	0.755188500240703	0.896334898344978
TCGA.DV.5568.01A	0.747844494824854	0.862608124167683
TCGA.DV.5567.01A	0.747020160341564	0.891410776376493
TCGA.AK.3454.01A	0.79213881303077	0.897457157626764
TCGA.B2.5639.01A	0.782245941471768	0.884059314954546
TCGA.DV.5574.01A	0.761511400198776	0.855787184925856
TCGA.B8.5162.01A	0.775527492203	0.87925909803571
TCGA.CJ.5689.01A	0.760287172834509	0.879425283765973
TCGA.CZ.4865.01A	0.747474442473361	0.865366016718279
TCGA.B0.5695.01A	0.726530965432965	0.869132073802169
TCGA.DV.5566.01A	0.759328918171474	0.853153278327017
TCGA.B2.5635.01A	0.788991678920427	0.888430106678199
TCGA.CW.5584.01A	0.753977580404328	0.870507322833028
TCGA.B0.5108.01A	0.780871825027118	0.9021969327284
TCGA.DV.5569.01A	0.769927368220084	0.868056832062856
TCGA.B2.5635.01B	0.773850777698927	0.866915978862114
TCGA.B0.5691.01A	0.749315877718893	0.869089482482043
TCGA.B0.5698.01A	0.772600516354971	0.888639806391947
TCGA.BP.5195.01A	0.787556846693525	0.814112783014665
TCGA.B8.5165.01A	0.789484544995199	0.887451506099877
TCGA.CJ.5683.01A	0.772351720336049	0.865345522193531
TCGA.B0.4714.01A	0.78075754556208	0.921444557244809
TCGA.BP.5184.01A	0.779989202146342	0.800989600529677
TCGA.AK.3440.01A	0.789394102511263	0.899401120876528
TCGA.B2.5633.01A	0.771346368827927	0.896468910928908
TCGA.BP.4795.01A	0.766771216066883	0.904760081930531
TCGA.BP.5169.01A	0.751656308210625	0.942982609980603
TCGA.B0.5705.01A	0.769524374278997	0.87004780796665
TCGA.CZ.5459.01A	0.772706989321674	0.858863601108004
TCGA.B0.5080.01A	0.75538213483631	0.822170542604674
TCGA.A3.A8OX.01A	0.760324765591183	0.909924961107943
TCGA.GK.A6C7.01A	0.767755619773371	0.876547192512376
TCGA.B8.5551.01A	0.731454987407408	0.850246351255202
TCGA.B0.4842.01A	0.789037648435996	0.915388027677905
TCGA.B4.5835.01A	0.787942099466523	0.868063075802133
TCGA.CJ.4923.01A	0.787833310878461	0.861707682180049
TCGA.BP.5186.01A	0.786458172544688	0.858057436361519
TCGA.CJ.5681.01A	0.683278999885216	0.729853674772612
TCGA.CJ.4918.01A	0.767301110573024	0.861275597333442
TCGA.CW.5581.01A	0.749318545113104	0.865254903488029
TCGA.CJ.5676.01A	0.740176902629426	0.860093282899886
TCGA.B8.A54H.01A	0.736520344503752	0.85630349836521
TCGA.B0.5098.01A	0.807742602675476	0.894439645385059
TCGA.B0.5113.01A	0.759088609085872	0.880562507073543
TCGA.B0.4814.01A	0.767659127640842	0.909079458960136
TCGA.B2.3924.01A	0.767835609083029	0.863995799088449
TCGA.CW.6090.01A	0.729623320481148	0.877984987258238
TCGA.B0.5700.01A	0.777897385497159	0.84919527059835
TCGA.CZ.5466.01A	0.785489063097795	0.88480762887855
TCGA.BP.5194.01A	0.78718802353674	0.877150254769721
TCGA.B0.5702.01A	0.773501046915986	0.804821357590832
TCGA.CW.5588.01A	0.767430394669586	0.839428833301162
TCGA.CW.5587.01A	0.759876434520864	0.869203041731268
TCGA.CZ.5455.01A	0.772017301187317	0.867404153764354
TCGA.B8.5553.01A	0.770267640654133	0.88297531335513
TCGA.CZ.4853.01A	0.773725322112642	0.888360418791031
TCGA.B0.5711.01A	0.758205867846937	0.87661319646017
TCGA.B0.5094.01A	0.799128082425099	0.910217389372934
TCGA.BP.5177.01A	0.775736199604679	0.835234403414758
TCGA.B0.5701.01A	0.750265397514884	0.880423404434583
TCGA.CZ.5451.01A	0.761296638355711	0.887614533236475
TCGA.BP.5198.01A	0.772062063661924	0.85396179859459
TCGA.CJ.5671.01A	0.78231570205721	0.891420835121816
TCGA.A3.A6NJ.01A	0.782044929453758	0.901302424881102
TCGA.B8.4153.01B	0.774651969104813	0.878498885213003
TCGA.B8.5549.01A	0.750017698274552	0.863891688508774
TCGA.CW.5590.01A	0.716162730017179	0.848809299533195
TCGA.CJ.4912.01A	0.736425635891116	0.862995904180641
TCGA.B2.5641.01A	0.736384144970724	0.856154831043039
TCGA.B4.5844.01A	0.706494859895095	0.872752099655842
TCGA.B8.5159.01A	0.755528690810757	0.892920177354109
TCGA.AK.3425.01A	0.790733556870323	0.896084281206172
TCGA.CZ.4856.01A	0.769350651797525	0.806118081580601
TCGA.CJ.6027.01A	0.771390876009299	0.871675745956943
TCGA.B2.5635.01A.1	0.78417628106518	0.855786437545143
TCGA.CZ.5984.01A	0.775941184417452	0.893299082576907
TCGA.B4.5834.01A	0.781000746910747	0.887953075110031
TCGA.B0.4690.01A	0.7709517617184	0.893458260407286
TCGA.A3.A8OW.01A	0.771674566426115	0.916416951761918
TCGA.DV.A4VZ.01A	0.778422853247108	0.898453693465062
TCGA.CZ.5985.01A	0.779120749682655	0.87941499084602
TCGA.CZ.5469.01A	0.786050952586028	0.887854917255429
TCGA.CJ.4908.01A	0.779900719170355	0.878797890278686
TCGA.A3.A8OV.01A	0.786087260199665	0.924300833941155
TCGA.DV.5573.01A	0.766233521037959	0.880007119692692
TCGA.CZ.5989.01A	0.776853697265872	0.858120111703704
TCGA.CJ.4882.01A	0.743704619597811	0.903159431637354
TCGA.CZ.5454.01A	0.774898075786978	0.890855952521664
TCGA.BP.5196.01A	0.781039423173065	0.822317131043725
TCGA.CZ.5460.01A	0.721822601773386	0.870464533280905
TCGA.B0.4945.01A	0.772278469248655	0.892198067939421
TCGA.AK.3460.01A	0.794145593117099	0.884698311739336
TCGA.CZ.5458.01A	0.749930730685164	0.875040327788654
TCGA.MM.A564.01A	0.790073950072318	0.893454440924246
TCGA.B8.5164.01A	0.798464241070013	0.910850001623231
TCGA.B0.5095.01A	0.764894337927183	0.895500726073696
TCGA.BP.5192.01A	0.784696942271895	0.839363577429474
TCGA.B0.4845.01A	0.767966956163754	0.898399609064391
TCGA.CJ.5677.01A	0.73423626074926	0.855763179000743
