Sample_ID	MeanL1methy	MeanL1HSmethy
TCGA.38.7271.01A	0.771633040753277	0.880124540830186
TCGA.75.7027.01A	0.681375275951238	0.80810793892468
TCGA.86.8358.01A	0.732473524674437	0.800686829438767
TCGA.78.7158.01A	0.781669676676666	0.871771286660192
TCGA.49.AARO.01A	0.704194140644914	0.854231258930509
TCGA.86.A4D0.01A	0.748737036722269	0.825171399121229
TCGA.55.7227.01A	0.805514231054681	0.870828182102997
TCGA.86.7953.01A	0.740068891421263	0.833481736462288
TCGA.55.7816.01A	0.775985908595826	0.87065524432333
TCGA.75.7031.01A	0.645434481378276	0.701853118077566
TCGA.L9.A7SV.01A	0.630171241928609	0.730875822330887
TCGA.55.8620.01A	0.681114405388356	0.78937791492595
TCGA.44.7671.01A	0.689376974174255	0.842602477908259
TCGA.50.8460.01A	0.787599579997854	0.880091349427331
TCGA.L9.A444.01A	0.728856321114611	0.84861036237971
TCGA.80.5611.01A	0.69922406134693	0.796823709679099
TCGA.05.5429.01A	0.676635682700633	0.878846674783779
TCGA.86.A4P8.01A	0.792095007519401	0.881438770916536
TCGA.55.7994.01A	0.662413232408042	0.84273926338999
TCGA.05.4425.01A	0.765269542885518	0.849802024270698
TCGA.MN.A4N1.01A	0.763007495220062	0.842401285100233
TCGA.62.8394.01A	0.728493950890375	0.824149446034894
TCGA.53.A4EZ.01A	0.722607141612801	0.845392302459761
TCGA.55.6970.01A	0.722369648115412	0.835068508549277
TCGA.99.8032.01A	0.709522600089009	0.796103770319875
TCGA.97.8174.01A	0.765844550543674	0.867141900673852
TCGA.38.4632.01A	0.679936947285829	0.758958794453208
TCGA.99.8025.01A	0.671622147365919	0.845075491173677
TCGA.55.8205.01A	0.653872565600136	0.756260328111237
TCGA.86.A456.01A	0.776240190360321	0.863566125438179
TCGA.75.5126.01A	0.771234256553292	0.81361316827151
TCGA.50.5049.01A	0.718833447947694	0.845500300402188
TCGA.91.6849.01A	0.769438358763199	0.83840048115084
TCGA.99.7458.01A	0.774973057319381	0.875149183547604
TCGA.86.7711.01A	0.715190228080098	0.766815311298361
TCGA.97.8552.01A	0.796346234709781	0.878218060435406
TCGA.78.7150.01A	0.718074215931663	0.786674050470795
TCGA.L9.A743.01A	0.743572846826492	0.86881328742411
TCGA.49.4512.01A	0.752370519042416	0.858660076036476
TCGA.55.8513.01A	0.797210830623683	0.886680437399494
TCGA.86.8278.01A	0.749695905408455	0.850153542231857
TCGA.95.7039.01A	0.65890140113624	0.818311765355619
TCGA.97.7554.01A	0.721457776934819	0.850046946080357
TCGA.55.8097.01A	0.768246186755745	0.815245857801467
TCGA.MP.A4TE.01A	0.66771822577217	0.856542036942082
TCGA.97.8547.01A	0.782327020361928	0.875855079261785
TCGA.67.6216.01A	0.77089137122245	0.830045627659952
TCGA.50.5946.01A	0.602415677297992	0.663314499071696
TCGA.86.8672.01A	0.719528274912663	0.867200454824981
TCGA.78.7154.01A	0.757673340198663	0.828002690503996
TCGA.78.7160.01A	0.750956926711247	0.849478896207656
TCGA.97.A4M7.01A	0.736820761733717	0.860710698964928
TCGA.78.7536.01A	0.587488827336404	0.721557741094108
TCGA.50.5932.01A	0.676911186914589	0.803121114804709
TCGA.44.6147.01A	0.7183471724795	0.854218151968778
TCGA.44.6147.01A.1	0.709259832458178	0.800976991025398
TCGA.44.6147.01B	0.729866903127679	0.810532440851997
