Sample_ID	MeanL1methy	MeanL1HSmethy
TCGA.5X.AA5U.01A	0.758055185621404	0.774930688986334
TCGA.13.A5FU.01A	0.706172251139967	0.794543152759475
TCGA.59.A5PD.01A	0.584897639359627	0.617189893318323
TCGA.VG.A8LO.01A	0.711703463827348	0.752434711466677
TCGA.29.A5NZ.01A	0.659140144585854	0.644427790023993
TCGA.13.A5FT.01A	0.630650982218957	0.592832139772888
TCGA.WR.A838.01A	0.719536695153297	0.728274859314969
TCGA.OY.A56Q.01A	0.667745638212466	0.729929189298466
TCGA.3P.A9WA.01A	0.55595599338717	0.592575180147869
TCGA.OY.A56P.01A	0.810172896772779	0.831333523932056
