Sample_ID	MeanL1methy	MeanL1HSmethy
TCGA.W5.AA39.01A	0.731952842206365	0.875623222511333
TCGA.3X.AAVB.01A	0.701077550295468	0.883544173868003
TCGA.W5.AA2I.01A	0.789825422307789	0.887034233623879
TCGA.W5.AA38.01A	0.74729371201066	0.874719088695424
TCGA.W5.AA2G.01A	0.750864616645055	0.83871260799313
TCGA.4G.AAZO.01A	0.823195891324908	0.88959205076861
TCGA.W5.AA2X.01A	0.66433242594131	0.769543422472489
TCGA.W5.AA2Q.01A	0.740674525098902	0.89367560892284
TCGA.ZH.A8Y4.01A	0.75903127077778	0.912091196553042
TCGA.ZH.A8Y5.01A	0.819510130541592	0.857504879137109
TCGA.W5.AA2U.01A	0.780816721794001	0.844974129801273
TCGA.W5.AA34.01A	0.763359652893798	0.893394067107197
TCGA.ZH.A8Y1.01A	0.755966102383904	0.881433711552578
TCGA.ZU.A8S4.01A	0.742915695720344	0.870962228819191
TCGA.W5.AA2H.01A	0.751002395335806	0.875801890047863
TCGA.ZD.A8I3.01A	0.731708623960456	0.896827617796167
TCGA.W5.AA31.01A	0.708132785126032	0.858238506629745
TCGA.WD.A7RX.01A	0.731689245053648	0.878621655812848
TCGA.W5.AA2O.01A	0.735185528472824	0.869394296274592
TCGA.3X.AAVC.01A	0.683324681693939	0.853196947461257
TCGA.ZH.A8Y6.01A	0.688885367312422	0.846486585385063
TCGA.3X.AAVE.01A	0.759060656462272	0.870213374293243
TCGA.3X.AAVA.01A	0.813358443534389	0.864060577044083
TCGA.W5.AA2W.01A	0.819190095515758	0.824226682830803
TCGA.W5.AA2R.01A	0.751944829118485	0.905430937027893
TCGA.ZH.A8Y8.01A	0.733348609173282	0.838161791358812
TCGA.YR.A95A.01A	0.83870397967286	0.87310200101077
TCGA.ZH.A8Y2.01A	0.624445001382931	0.770192455695136
TCGA.W5.AA2T.01A	0.733257252845379	0.87619632287712
TCGA.W5.AA2Z.01A	0.773229112675391	0.883714879702323
TCGA.W5.AA30.01A	0.730315741291342	0.862785026267259
TCGA.W5.AA36.01A	0.748886328917552	0.87680619197689
TCGA.3X.AAV9.01A	0.710186525302785	0.880390031183286
TCGA.W6.AA0S.01A	0.735198788414686	0.885998384230476
TCGA.4G.AAZT.01A	0.801389375407992	0.89791909755691
TCGA.W5.AA33.01A	0.75343335758737	0.896366557773813
