NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
67	181.695	87.129	28.495	64.176	0.798	0.572	40000.0
68	185.334	87.515	28.552	64.442	0.788	0.576	40000.0
69	181.723	87.033	27.845	64.263	0.786	0.58	40000.0
70	180.471	87.168	27.63	64.148	0.806	0.579	80000.0
71	185.136	88.087	28.254	64.752	0.817	0.564	60000.0
72	181.622	87.691	27.851	64.157	0.806	0.581	60000.0
73	179.983	86.952	27.602	64.321	0.796	0.573	40000.0
74	182.534	87.752	28.289	64.744	0.801	0.567	60000.0
75	182.946	87.594	28.022	64.216	0.792	0.578	40000.0
76	184.985	87.513	28.251	64.215	0.808	0.571	60000.0
77	182.407	86.348	28.22	64.004	0.789	0.581	100000.0
78	180.57	86.929	27.497	64.347	0.806	0.563	40000.0
79	182.164	87.608	27.694	64.752	0.806	0.561	60000.0
80	181.864	87.262	28.128	64.269	0.802	0.572	40000.0
81	183.069	87.366	28.103	64.167	0.795	0.58	40000.0
82	182.463	87.759	28.18	64.615	0.823	0.565	40000.0
83	182.541	87.036	28.276	64.341	0.781	0.581	60000.0
84	184.812	87.371	28.556	64.856	0.797	0.562	60000.0
85	182.152	87.105	28.024	64.74	0.8	0.565	40000.0
86	182.582	88.158	28.005	64.627	0.811	0.568	80000.0
87	180.752	86.993	27.798	64.423	0.784	0.574	100000.0
88	180.766	86.404	27.672	64.092	0.766	0.582	40000.0
89	182.337	87.521	27.942	64.53	0.792	0.572	80000.0
90	180.867	87.276	27.802	64.405	0.811	0.572	60000.0
91	180.674	86.101	27.734	63.947	0.78	0.584	40000.0
92	181.365	87.134	27.837	64.228	0.79	0.574	60000.0
93	181.555	87.281	27.7	64.244	0.801	0.578	40000.0
94	181.562	87.849	27.901	64.809	0.821	0.564	80000.0
95	182.953	87.475	27.798	64.182	0.793	0.578	120000.0
96	178.661	87.602	27.53	64.453	0.82	0.566	60000.0
97	182.701	87.72	27.914	64.375	0.813	0.568	40000.0
98	182.591	87.868	27.909	64.341	0.8	0.571	60000.0
99	178.491	86.428	27.477	63.999	0.793	0.574	60000.0
100	180.767	86.949	28.411	64.265	0.795	0.576	60000.0
101	181.548	87.339	27.814	64.318	0.796	0.573	40000.0
102	184.12	87.385	28.727	64.438	0.8	0.575	40000.0
103	179.572	87.136	27.733	64.117	0.796	0.572	60000.0
104	182.09	87.613	28.162	64.465	0.823	0.571	40000.0
105	182.735	87.35	28.147	64.246	0.798	0.578	40000.0
106	181.672	87.156	27.667	63.747	0.792	0.584	60000.0
107	183.206	88.016	27.856	64.594	0.805	0.567	40000.0
108	182.664	87.823	28.328	64.75	0.813	0.57	40000.0
109	185.882	88.188	28.548	64.936	0.802	0.564	60000.0
110	179.329	86.597	27.883	63.97	0.779	0.582	40000.0
111	182.115	87.174	27.819	64.285	0.806	0.57	60000.0
112	183.189	88.12	28.63	64.881	0.816	0.565	40000.0
113	182.25	87.851	27.852	64.482	0.814	0.571	80000.0
114	180.106	87.498	27.588	64.102	0.81	0.572	80000.0
115	184.512	87.997	28.067	64.386	0.79	0.581	60000.0
116	180.264	87.149	27.676	64.306	0.803	0.571	100000.0
117	181.523	87.388	27.909	64.386	0.807	0.566	40000.0
118	183.054	88.097	28.308	64.6	0.815	0.568	160000.0
119	183.093	87.898	27.871	64.491	0.799	0.577	100000.0
120	180.603	86.484	28.025	64.116	0.808	0.574	60000.0
121	185.906	88.075	28.247	64.774	0.809	0.567	80000.0
122	181.254	87.6	27.603	63.992	0.797	0.58	40000.0
123	185.328	87.823	28.114	64.859	0.8	0.562	40000.0
124	183.232	87.294	28.191	64.177	0.779	0.587	60000.0
125	180.935	87.409	27.962	64.267	0.79	0.577	40000.0
126	180.619	86.656	27.754	63.86	0.783	0.581	60000.0
127	182.476	87.485	28.069	64.985	0.799	0.56	100000.0
128	183.488	87.825	28.381	64.849	0.794	0.568	40000.0
129	185.25	87.604	28.549	64.724	0.817	0.561	120000.0
130	179.73	87.669	27.925	64.65	0.802	0.564	40000.0
131	184.488	88.007	28.423	64.544	0.798	0.577	40000.0
132	182.795	87.176	28.168	64.314	0.793	0.577	40000.0
133	182.047	87.151	27.917	64.006	0.787	0.578	40000.0
134	185.166	88.664	28.407	64.629	0.816	0.579	80000.0
135	182.067	87.8	27.833	64.41	0.799	0.575	40000.0
136	177.012	86.681	27.494	63.998	0.795	0.579	60000.0
137	183.811	87.594	28.44	64.651	0.8	0.57	40000.0
138	181.896	87.079	27.974	64.544	0.792	0.571	40000.0
139	179.806	87.125	27.705	64.315	0.801	0.569	60000.0
140	181.993	87.578	27.874	64.61	0.812	0.566	40000.0
141	180.896	86.569	28.031	64.169	0.792	0.576	60000.0
142	185.391	88.612	28.067	65.031	0.812	0.56	60000.0
143	183.948	87.345	28.264	64.488	0.794	0.569	40000.0
144	180.975	87.263	27.848	64.382	0.79	0.577	100000.0
145	182.821	87.109	27.823	64.233	0.783	0.573	40000.0
146	184.546	87.982	28.046	64.651	0.8	0.572	40000.0
147	180.97	87.326	27.934	64.427	0.796	0.573	40000.0
148	181.182	87.568	27.811	64.341	0.805	0.572	60000.0
149	178.497	86.892	27.47	63.75	0.796	0.582	60000.0
150	183.285	87.4	28.414	64.532	0.805	0.571	60000.0
151	181.539	87.79	28.131	64.318	0.828	0.57	60000.0
152	180.717	86.684	27.569	64.077	0.793	0.576	40000.0
153	181.217	87.136	27.959	64.119	0.802	0.572	60000.0
154	182.593	87.324	27.613	64.402	0.799	0.565	60000.0
155	180.245	87.584	27.355	63.933	0.806	0.576	80000.0
156	184.992	87.77	28.299	64.455	0.794	0.573	60000.0
157	183.066	86.946	28.23	64.095	0.781	0.583	60000.0
158	179.503	87.646	27.56	64.283	0.799	0.573	60000.0
159	182.05	87.38	28.016	64.275	0.806	0.569	60000.0
160	181.449	87.649	27.698	64.516	0.795	0.577	100000.0
161	182.584	87.457	28.371	64.786	0.808	0.567	80000.0
162	180.203	87.371	27.784	64.149	0.8	0.574	40000.0
163	185.396	87.439	28.608	64.277	0.777	0.578	60000.0
164	178.817	85.465	27.796	63.811	0.783	0.582	60000.0
165	181.231	86.91	28.031	64.104	0.791	0.577	40000.0
166	182.132	87.287	28.264	63.915	0.805	0.58	40000.0
167	181.065	86.966	27.76	64.064	0.834	0.57	100000.0
168	181.187	86.781	27.835	64.039	0.78	0.583	40000.0
169	182.766	87.002	27.956	64.273	0.796	0.573	40000.0
170	181.503	87.176	27.668	63.965	0.794	0.587	40000.0
171	183.84	88.06	28.139	64.409	0.8	0.572	60000.0
172	184.043	87.254	28.209	64.392	0.782	0.576	40000.0
173	180.778	87.435	27.756	64.457	0.812	0.569	40000.0
174	180.594	86.633	27.939	64.133	0.786	0.575	60000.0
175	182.919	87.694	28.085	64.493	0.805	0.571	60000.0
176	180.144	86.77	27.38	63.807	0.781	0.582	80000.0
177	182.603	87.086	28.006	64.41	0.794	0.573	40000.0
178	185.26	87.766	28.558	64.722	0.804	0.568	100000.0
179	181.261	87.129	28.05	64.274	0.814	0.572	40000.0
180	180.991	87.575	27.969	64.501	0.813	0.57	60000.0
181	180.852	87.665	27.977	64.636	0.788	0.575	60000.0
182	183.525	87.428	28.21	64.723	0.814	0.563	60000.0
183	180.895	87.611	27.709	64.132	0.801	0.58	60000.0
184	182.731	87.497	27.772	64.402	0.797	0.571	60000.0
185	185.248	87.758	28.318	64.745	0.81	0.564	80000.0
186	181.639	87.09	27.901	63.957	0.796	0.581	40000.0
187	180.753	86.97	27.829	64.108	0.8	0.576	40000.0
188	183.632	87.685	28.27	64.503	0.799	0.571	80000.0
189	183.53	87.589	27.775	64.205	0.792	0.574	40000.0
190	183.084	87.028	28.021	64.34	0.796	0.575	80000.0
191	179.288	86.522	27.266	63.94	0.784	0.573	40000.0
192	186.244	87.972	27.926	64.591	0.791	0.571	60000.0
193	182.78	86.415	28.274	63.793	0.78	0.583	60000.0
194	180.958	86.351	27.748	63.931	0.781	0.581	60000.0
195	180.956	87.05	27.927	64.291	0.791	0.572	60000.0
196	178.568	86.422	27.588	64.005	0.794	0.575	40000.0
197	181.425	87.098	28.203	64.243	0.772	0.583	80000.0
198	179.656	86.097	27.615	63.92	0.782	0.579	80000.0
199	184.502	87.788	28.385	64.832	0.809	0.568	60000.0
200	182.7	87.449	28.218	64.342	0.816	0.572	40000.0
