NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
153	2.357	108.016	1.236	66.865	1.032	0.672	40000.0
154	2.041	96.635	1.003	60.976	0.972	0.693	80000.0
155	2.249	99.021	1.186	62.42	0.909	0.7	60000.0
156	2.406	104.602	1.183	64.565	0.931	0.691	80000.0
157	2.342	101.438	1.148	63.818	0.979	0.676	0.0
158	2.579	110.445	1.325	69.28	1.074	0.631	0.0
159	2.532	109.035	1.222	65.61	1.045	0.661	40000.0
160	2.291	94.352	1.119	58.474	0.957	0.71	60000.0
161	2.624	108.916	1.255	67.923	1.042	0.653	40000.0
162	2.577	107.164	1.237	66.016	1.013	0.687	80000.0
163	2.123	87.717	1.094	57.215	0.813	0.73	80000.0
164	2.651	111.311	1.285	67.689	1.071	0.649	40000.0
165	2.697	112.278	1.294	68.875	1.086	0.636	60000.0
166	2.164	90.789	1.054	60.555	0.858	0.725	60000.0
167	2.541	102.195	1.251	67.09	0.934	0.677	80000.0
168	2.746	114.203	1.344	70.707	1.073	0.647	60000.0
169	2.125	92.341	1.067	60.224	0.848	0.71	40000.0
170	2.157	93.372	1.076	59.126	0.876	0.715	60000.0
171	2.233	89.435	1.098	57.314	0.764	0.749	40000.0
172	2.839	110.379	1.304	69.022	1.103	0.635	0.0
173	2.292	104.698	1.126	64.668	1.034	0.668	0.0
174	2.304	97.668	1.159	64.784	0.87	0.689	60000.0
175	2.41	104.533	1.236	65.276	0.969	0.682	80000.0
176	2.751	102.737	1.293	64.371	0.922	0.709	60000.0
177	2.51	108.937	1.267	67.766	1.02	0.661	0.0
178	2.784	101.732	1.293	64.51	1.043	0.672	80000.0
179	2.325	95.814	1.162	61.343	0.85	0.725	0.0
180	2.466	104.145	1.172	65.323	1.065	0.667	40000.0
181	2.393	98.812	1.174	63.346	0.911	0.708	80000.0
182	2.124	95.702	1.044	60.336	0.944	0.691	0.0
183	2.541	103.726	1.244	67.409	0.902	0.688	40000.0
184	2.722	104.638	1.321	64.769	1.048	0.68	40000.0
185	2.395	100.28	1.143	62.085	0.986	0.673	40000.0
186	2.335	96.52	1.095	59.027	0.943	0.697	60000.0
187	2.169	96.47	1.098	61.543	0.925	0.689	0.0
188	2.175	93.475	1.084	59.967	0.846	0.725	60000.0
189	2.717	109.985	1.275	68.618	0.998	0.672	60000.0
190	2.609	110.084	1.254	69.35	1.02	0.655	80000.0
191	2.201	97.471	1.067	61.335	0.944	0.702	80000.0
192	2.429	103.929	1.26	65.063	0.934	0.696	0.0
193	2.78	106.896	1.377	67.705	0.885	0.685	40000.0
194	2.436	102.955	1.22	65.844	0.944	0.679	60000.0
195	2.82	113.911	1.373	70.411	1.096	0.633	0.0
196	2.55	99.785	1.242	64.127	0.905	0.682	40000.0
197	2.362	109.298	1.194	68.919	1.083	0.646	80000.0
198	2.077	92.994	1.031	59.581	0.857	0.722	0.0
199	2.178	99.186	1.057	61.897	0.972	0.679	0.0
200	2.227	96.974	1.1	62.625	0.88	0.693	0.0
