NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
44	29.984	115.89	6.413	73.659	1.146	0.604	40000.0
45	29.545	113.302	6.483	73.195	1.109	0.616	60000.0
46	30.354	116.387	6.725	74.947	1.143	0.593	40000.0
47	30.098	119.352	6.42	75.568	1.174	0.58	60000.0
48	30.017	117.53	6.498	75.181	1.174	0.578	40000.0
49	30.706	118.593	6.512	75.04	1.192	0.584	60000.0
50	30.11	116.704	6.508	74.846	1.168	0.586	40000.0
51	30.057	120.551	6.628	76.119	1.2	0.57	60000.0
52	30.825	114.696	6.572	74.725	1.124	0.583	60000.0
53	30.412	119.165	6.679	75.402	1.201	0.577	60000.0
54	30.129	117.105	6.388	75.174	1.197	0.579	40000.0
55	29.23	113.8	6.431	72.868	1.112	0.625	60000.0
56	31.031	116.651	6.71	74.964	1.138	0.59	40000.0
57	30.871	118.883	6.667	75.28	1.189	0.575	60000.0
58	30.172	118.788	6.495	75.399	1.203	0.571	40000.0
59	29.708	115.724	6.569	74.791	1.16	0.591	80000.0
60	30.729	119.521	6.599	75.578	1.193	0.574	40000.0
61	29.747	115.214	6.469	74.726	1.131	0.595	40000.0
62	30.097	117.425	6.483	74.488	1.172	0.591	40000.0
63	30.485	118.04	6.626	75.748	1.186	0.575	60000.0
64	29.727	115.335	6.494	73.448	1.137	0.612	40000.0
65	31.015	117.821	6.624	74.94	1.185	0.573	80000.0
66	30.416	117.214	6.638	75.185	1.174	0.586	60000.0
67	30.965	114.272	6.633	73.506	1.126	0.611	40000.0
68	30.722	115.85	6.728	74.454	1.132	0.595	40000.0
69	30.019	117.033	6.382	73.438	1.173	0.612	60000.0
70	30.924	117.16	6.596	74.23	1.158	0.607	40000.0
71	30.125	116.056	6.52	74.735	1.158	0.59	40000.0
72	29.547	115.992	6.371	73.573	1.149	0.604	40000.0
73	29.568	117.954	6.314	74.576	1.18	0.583	40000.0
74	30.634	117.047	6.678	74.579	1.178	0.584	60000.0
75	30.873	119.181	6.746	76.695	1.213	0.561	60000.0
76	29.606	116.714	6.349	74.082	1.164	0.596	40000.0
77	29.575	119.109	6.525	75.504	1.226	0.574	40000.0
78	29.726	116.474	6.432	75.227	1.159	0.577	60000.0
79	29.663	114.585	6.355	73.599	1.154	0.605	0.0
80	30.787	116.445	6.681	74.958	1.146	0.583	40000.0
81	29.912	116.467	6.33	73.894	1.156	0.597	60000.0
82	31.237	119.121	6.772	76.198	1.195	0.571	0.0
83	30.533	116.192	6.698	75.357	1.146	0.586	60000.0
84	29.253	115.484	6.417	74.43	1.141	0.596	60000.0
85	30.677	117.926	6.729	75.571	1.17	0.574	40000.0
86	29.973	116.549	6.562	74.233	1.168	0.59	40000.0
87	30.3	116.283	6.572	74.006	1.146	0.6	60000.0
88	30.738	118.139	6.703	76.235	1.222	0.56	80000.0
89	30.305	119.03	6.546	75.657	1.18	0.573	40000.0
90	29.395	117.464	6.212	73.698	1.188	0.599	40000.0
91	29.65	116.835	6.392	73.979	1.148	0.594	80000.0
92	29.548	117.353	6.31	73.644	1.191	0.599	40000.0
93	30.558	116.847	6.681	75.31	1.151	0.587	60000.0
94	29.67	116.984	6.467	74.719	1.161	0.577	40000.0
95	30.005	120.647	6.501	76.112	1.224	0.566	40000.0
96	30.043	119.832	6.348	75.312	1.188	0.575	40000.0
97	30.265	116.899	6.621	75.01	1.176	0.589	40000.0
98	31.014	117.154	6.613	75.476	1.14	0.573	40000.0
99	29.952	112.984	6.337	72.721	1.121	0.612	40000.0
100	29.747	116.264	6.335	74.294	1.173	0.593	80000.0
101	29.281	117.544	6.392	75.449	1.176	0.571	40000.0
102	30.526	119.718	6.58	75.599	1.205	0.571	40000.0
103	30.698	116.246	6.703	74.585	1.17	0.594	40000.0
104	30.657	117.055	6.577	74.198	1.175	0.597	40000.0
105	29.872	118.77	6.549	75.803	1.181	0.573	60000.0
106	30.268	118.324	6.486	75.404	1.185	0.583	40000.0
107	29.801	117.967	6.436	74.887	1.183	0.59	60000.0
108	30.346	117.123	6.577	75.267	1.164	0.579	40000.0
109	31.019	117.864	6.607	75.38	1.167	0.581	40000.0
110	30.942	118.899	6.684	76.357	1.192	0.564	80000.0
111	31.009	118.185	6.839	76.718	1.178	0.568	40000.0
112	30.513	118.693	6.609	76.073	1.181	0.566	40000.0
113	30.954	117.808	6.681	75.154	1.171	0.579	60000.0
114	30.2	117.452	6.565	74.819	1.19	0.58	0.0
115	30.809	115.211	6.66	74.084	1.109	0.605	60000.0
116	30.307	118.199	6.626	75.182	1.171	0.581	40000.0
117	29.924	116.894	6.637	74.812	1.17	0.583	40000.0
118	30.099	117.118	6.692	75.393	1.165	0.582	40000.0
119	30.401	120.827	6.514	76.243	1.211	0.561	40000.0
120	30.074	117.719	6.415	75.091	1.176	0.577	60000.0
121	30.431	115.736	6.526	74.17	1.155	0.596	40000.0
122	29.791	117.905	6.471	74.847	1.193	0.579	40000.0
123	31.139	113.194	6.651	72.324	1.131	0.623	60000.0
124	30.818	116.197	6.778	74.172	1.164	0.59	40000.0
125	30.031	116.863	6.46	74.439	1.173	0.587	80000.0
126	29.933	114.244	6.504	72.83	1.145	0.612	40000.0
127	29.294	115.515	6.393	74.744	1.147	0.581	40000.0
128	29.878	116.384	6.459	74.243	1.136	0.603	40000.0
129	31.851	115.751	6.943	74.962	1.153	0.591	40000.0
130	30.458	117.023	6.564	75.006	1.142	0.583	40000.0
131	29.707	118.272	6.503	75.063	1.216	0.585	40000.0
132	29.89	119.772	6.456	75.956	1.217	0.558	40000.0
133	29.599	116.597	6.454	74.677	1.167	0.589	60000.0
134	29.951	116.224	6.475	74.365	1.177	0.582	80000.0
135	30.797	117.699	6.524	75.334	1.179	0.582	40000.0
136	29.607	118.184	6.373	74.448	1.16	0.589	40000.0
137	29.675	117.017	6.358	74.54	1.158	0.593	0.0
138	29.003	113.436	6.248	71.96	1.098	0.633	60000.0
139	29.614	118.002	6.257	74.527	1.189	0.581	40000.0
140	30.694	116.636	6.721	74.145	1.163	0.605	60000.0
141	30.07	115.006	6.331	74.133	1.116	0.6	60000.0
142	29.824	114.12	6.347	73.242	1.127	0.615	40000.0
143	30.864	120.267	6.691	76.104	1.195	0.569	40000.0
144	30.638	117.869	6.625	74.932	1.198	0.587	80000.0
145	30.137	116.431	6.484	73.954	1.162	0.593	40000.0
146	29.476	117.273	6.313	74.357	1.191	0.587	40000.0
147	29.846	117.741	6.455	75.599	1.187	0.575	80000.0
148	29.53	113.581	6.358	73.429	1.107	0.605	0.0
149	30.681	116.505	6.625	74.244	1.148	0.593	40000.0
150	29.974	118.365	6.448	75.238	1.188	0.582	60000.0
151	29.741	112.788	6.413	72.413	1.118	0.623	60000.0
152	29.55	114.489	6.297	73.256	1.125	0.611	40000.0
153	31.055	117.955	6.711	75.268	1.16	0.589	0.0
154	29.24	114.225	6.362	73.214	1.133	0.611	60000.0
155	31.246	118.196	6.767	75.684	1.174	0.579	40000.0
156	30.675	117.455	6.562	74.643	1.162	0.596	80000.0
157	30.423	121.446	6.43	75.633	1.219	0.574	60000.0
158	30.578	116.382	6.62	74.535	1.142	0.597	60000.0
159	30.724	118.468	6.655	75.415	1.176	0.573	60000.0
160	29.487	119.208	6.384	75.954	1.229	0.556	40000.0
161	30.574	117.673	6.454	74.521	1.154	0.596	40000.0
162	29.459	116.597	6.45	74.32	1.169	0.586	60000.0
163	29.725	118.059	6.401	74.999	1.208	0.574	60000.0
164	31.0	115.171	6.702	74.197	1.137	0.6	60000.0
165	29.931	118.503	6.494	75.693	1.192	0.568	40000.0
166	30.249	115.816	6.415	73.585	1.146	0.609	40000.0
167	29.873	119.979	6.624	76.384	1.216	0.555	40000.0
168	29.945	115.365	6.581	74.538	1.117	0.598	40000.0
169	29.156	116.816	6.351	74.341	1.192	0.585	40000.0
170	30.557	118.764	6.642	75.998	1.175	0.571	40000.0
171	29.971	115.778	6.456	73.469	1.148	0.612	60000.0
172	29.544	116.602	6.395	74.859	1.191	0.578	40000.0
173	30.692	115.568	6.731	73.862	1.139	0.606	60000.0
174	30.347	116.639	6.403	74.275	1.174	0.588	60000.0
175	30.415	116.338	6.577	73.902	1.138	0.6	60000.0
176	29.251	115.958	6.343	74.534	1.155	0.59	40000.0
177	29.946	115.929	6.515	74.248	1.19	0.592	0.0
178	30.774	117.531	6.743	75.104	1.157	0.597	40000.0
179	29.59	115.514	6.44	74.048	1.142	0.601	40000.0
180	29.684	114.731	6.574	73.558	1.107	0.617	60000.0
181	30.064	117.468	6.488	75.338	1.164	0.578	80000.0
182	30.725	115.752	6.634	74.354	1.143	0.603	40000.0
183	30.125	115.564	6.498	73.752	1.119	0.612	60000.0
184	31.109	117.154	6.685	74.691	1.151	0.592	40000.0
185	30.426	116.363	6.613	74.693	1.131	0.591	80000.0
186	29.496	117.042	6.26	74.026	1.18	0.591	40000.0
187	30.524	117.805	6.647	75.379	1.183	0.582	60000.0
188	29.552	114.67	6.505	74.388	1.118	0.593	60000.0
189	30.524	118.255	6.683	75.335	1.184	0.581	40000.0
190	30.656	115.873	6.716	73.755	1.163	0.604	80000.0
191	29.839	118.0	6.402	74.663	1.2	0.586	60000.0
192	29.884	116.16	6.429	74.686	1.15	0.597	60000.0
193	29.858	118.016	6.351	74.559	1.187	0.579	80000.0
194	29.997	114.145	6.531	73.282	1.112	0.611	60000.0
195	30.806	119.87	6.698	76.785	1.244	0.551	60000.0
196	30.105	117.59	6.538	74.833	1.179	0.584	60000.0
197	30.658	116.614	6.595	74.951	1.155	0.585	40000.0
198	30.742	117.788	6.68	75.819	1.182	0.572	40000.0
199	29.794	116.915	6.45	74.461	1.146	0.596	40000.0
200	30.604	117.796	6.624	74.704	1.156	0.593	40000.0
